"name","desc","type1","type2","egg_group"
"아이스크","고속으로 움직여서 모습이 보이지 않는다. 울음소리만 들려서 오랫동안 투명한 포켓몬이라고 여겨져 왔다.잘 키우지 않으면 말을 듣지 않고 큰 소리로 계속 울어대기 때문에 트레이너의 실력이 시험되는 포켓몬이라고 전해진다.고속으로 격렬하게 움직이기 때문에 제대로 모습을 보기 어렵다. 울음소리를 계속 들으면 두통이 온다.어떠한 공격도 피할 수 있을 만큼 재빠른 포켓몬. 달콤한 수액을 좋아한다.매우 고속으로 움직이므로 모습이 보이지 않게 될 때가 있다. 수액에 모여든다.울음소리를 계속 들으면 두통이 낫지 않게 된다. 안 보일 정도의 스피드로 움직인다.매우 고속으로 움직이므로 모습이 보이지 않게 될 때가 있다. 수액에 모여든다.울음소리를 계속 들으면 두통이 낫지 않게 된다. 안 보일 정도의 스피드로 움직인다.매우 고속으로 움직이므로 모습이 보이지 않게 될 때가 있다. 수액에 모여든다.고속으로 움직여서 모습이 보이지 않는다. 울음소리만 들려서 오랫동안 투명한 포켓몬이라고 여겨져 왔다.잘 키우지 않으면 말을 듣지 않고 큰 소리로 계속 울어대기 때문에 트레이너의 실력이 시험되는 포켓몬이라고 전해진다.자료 없음울음소리를 계속 들으면 두통이 낫지 않게 된다. 안 보일 정도의 스피드로 움직인다.어떤 공격이든 피할 수 있다고 이야기될 정도로 빠른 포켓몬이다. 달콤한 수액을 매우 좋아한다.","벌레","비행","벌레"
"껍질몬","단단한 몸은 꿈쩍도 하지 않는다. 등을 통해 몸의 구멍을 들여다보면 혼이 빨려 들어간다고 믿어지고 있다.토중몬이 진화했을 때 어찌 된 영문인지 제멋대로 몬스터볼에 들어 있는 포켓몬이다. 몸을 전혀 움직이지 않으며 숨도 쉬지 않는다.날개를 전혀 움직이지 않는데도 공중에 떠있는 이상한 포켓몬. 몸 속은 비어있고 어둡다.토중몬이 진화할 때 어느샌가 몬스터볼에 들어와 있는 신기한 포켓몬이다.허물 속으로 영혼이 들어갔다. 등에 난 틈새로 들여다보면 영혼을 빼앗겨버린다고 한다.날개를 움직이지 않고 날아다닌다. 몸속이 텅 비어서 숨을 쉬지 않는 이상한 포켓몬이다.허물 속으로 영혼이 들어갔다. 등에 난 틈새로 들여다보면 영혼을 빼앗겨버린다고 한다.토중몬이 진화할 때 어느샌가 몬스터볼에 들어와 있는 신기한 포켓몬이다.단단한 몸은 꿈쩍도 하지 않는다. 등을 통해 몸의 구멍을 들여다보면 혼이 빨려 들어간다고 믿어지고 있다.토중몬이 진화했을 때 어찌 된 영문인지 제멋대로 몬스터볼에 들어 있는 포켓몬이다. 몸을 전혀 움직이지 않으며 숨도 쉬지 않는다.자료 없음토중몬이 진화할 때 어느샌가 몬스터볼에 들어와 있는 신기한 포켓몬이다.날개를 움직이지 않고 날아다닌다. 몸속이 텅 비어있고 숨을 쉬지 않는 이상한 포켓몬이다.","벌레","고스트","광물"
"소곤룡","평소에는 주의를 기울여야 들릴 만큼 작은 목소리지만 위험을 감지하면 두통을 일으킬 만큼 큰 소리로 울어댄다.한 번 큰 소리로 울기 시작하면 자신의 목소리에 놀라 한층 더 심하게 운다. 울음을 그치면 지쳐서 잠들어버린다.울음소리는 제트기 수준의 음량이다. 귓구멍으로 숨을 빨아 드리는 구조.숨이 차지 않으면 계속해서 울 수 있다.평소에는 속삭이는 듯한 목소리다. 위험을 감지하면 큰 소리로 울기 시작한다. 귀의 덮개를 닫으면 울음을 멈춘다.평소에는 속삭이는 듯한 울음소리를 낸다. 불안해지면 제트기와 같은 음량으로 울어댄다.위험을 감지하면 제트기와 같은 음량의 울음소리를 내서 적을 풀죽게 한다.평소에는 속삭이는 듯한 울음소리를 낸다. 불안해지면 제트기와 같은 음량으로 울어댄다.평소에는 속삭이는 듯한 목소리다. 위험을 감지하면 큰 소리로 울기 시작한다. 귀의 덮개를 닫으면 울음을 멈춘다.위험을 감지하면 제트기와 같은 음량의 울음소리를 내서 적을 풀죽게 한다.평소에는 주의를 기울여야 들릴 만큼 작은 목소리지만 위험을 감지하면 두통을 일으킬 만큼 큰 소리로 울어댄다.한 번 큰 소리로 울기 시작하면 자신의 목소리에 놀라 한층 더 심하게 운다. 울음을 그치면 지쳐서 잠들어버린다.도감에 없음등장하지 않음울음소리는 100데시벨을 넘는 음량이다. 가까이에서 울면 온종일 두통에 시달린다.울음이 터지면 자신의 목소리에 놀라 더 격렬하게 운다. 울다 지치면 잠들어 버린다.","노말","","괴수,육상"
"노공룡","나무로 만든 집을 산산조각 내 날려버릴 만큼 큰 소리를 내어 상대를 혼내준다.둥근 귀가 스피커 역할을 한다.발을 동동 구르면서 큰 소리를 낸다. 큰 소리를 낸 후에는 잠시 동안 아무것도 듣지 못하게 되는 것이 약점이다.머리의 둥근 스피커를 움직이면서 큰 목소리의 초음파를 적에게 부딪히게 한다.발을 쿵쾅거리면서 파워를 모은다.발을 쿵쾅거리면서 큰 목소리를 내면 외딴집도 날아가는 위력의 초음파가 나온다.큰 소리의 충격파로 트럭을 뒤집어 버린다. 발을 쿵쾅거리며 파워를 올린다.마음껏 들이마신 공기를 발달한 복근을 써서 토해내 큰 소리를 낸다.큰 소리의 충격파로 트럭을 뒤집어 버린다. 발을 쿵쾅거리며 파워를 올린다.마음껏 들이마신 공기를 발달한 복근을 써서 토해내 큰 소리를 낸다.큰 소리의 충격파로 트럭을 뒤집어 버린다. 발을 쿵쾅거리며 파워를 올린다.나무로 만든 집을 산산조각 내 날려버릴 만큼 큰 소리를 내어 상대를 혼내준다.둥근 귀가 스피커 역할을 한다.발을 동동 구르면서 큰 소리를 낸다. 큰 소리를 낸 후에는 잠시 동안 아무것도 듣지 못하게 되는 것이 약점이다.도감에 없음등장하지 않음귀는 스피커 역할을 한다. 집 한 채를 날려버릴 위력의 음파를 귀에서 내뿜는다.큰 목소리는 청각뿐만 아니라 공기의 압력마저 변화시켜 상대를 날려버리고 데미지를 준다.","노말","","괴수,육상"
"폭음룡","큰 소리의 진동으로 지진을 일으킨다. 몸에 난 구멍으로 공기를 세차게 빨아들이기 시작하면 큰 소리를 낼 조짐이다.몸의 구멍에서 피리 같은 소리를 내서 동료에게 기분을 전달하고 있다. 큰 소리는 싸울 때만 낸다.몸 속에 소리를 내는 기관을 지녔다.소리의 높낮이나 음량을 사용해서 동료와 커뮤니케이션을 하고 있다.몸 속의 구멍을 이용해서 가지각색의 소리를 낸다. 10km떨어져 있어도 들리는 울음소리.몸 속의 구멍을 이용해서 가지각색의 소리는 낸다. 10km떨어져 있어도 들리는 울음소리.폭음룡이 멀리 짖으면 10km 전방까지 닿는다. 몸 곳곳의 구멍에서 갖가지 소리를 낸다.싸울 때 내는 으르렁거리는 소리는 마치 지진처럼 땅을 쿵쿵 울린다.폭음룡이 멀리 짖으면 10km 전방까지 닿는다. 몸 곳곳의 구멍에서 갖가지 소리를 낸다.폭음룡이 짖는 소리는 10km 전방까지 닿는다. 몸 곳곳의 구멍에서 갖가지 소리를 낸다.싸울 때 내는 으르렁거리는 소리는 마치 지진처럼 땅을 쿵쿵 울린다.큰 소리의 진동으로 지진을 일으킨다. 몸에 난 구멍으로 공기를 세차게 빨아들이기 시작하면 큰 소리를 낼 조짐이다.몸의 구멍에서 피리 같은 소리를 내서 동료에게 기분을 전달하고 있다. 큰 소리는 싸울 때만 낸다.도감에 없음등장하지 않음옛날 사람은 멀리 떨어진 마을까지 연락하는 방법으로 폭음룡의 큰 목소리를 사용했다.큰 목소리만 가진 것이 아니다. 몸의 구멍에서 다양한 소리를 내어 동료와 의사소통을 한다.","노말","","괴수,육상"
"마크탕","몇 번을 쓰러져도 포기하지 않고 일어선다. 일어설 때마다 진화를 위한 에너지가 몸 안에 점점 비축되어간다.절대 포기하지 않는 근성을 지녔다. 많이 먹고 잘 자고 운동하여 몸 안에 에너지가 충만하다.격렬한 연습을 반복해서 강해진다. 어떤 공격에도 견디는 근성의 포켓몬.굵은 나무줄기에 부딪혀 몸을 단련한다. 거처 주변에는 꺾여버린 나무가 많이 있다.큰 나무에 몇 번이나 몸통박치기를 하며 강인한 몸과 굴하지 않는 마음을 단련한다.굵은 나무줄기에 부딪혀 몸을 단련한다. 거처 주변에는 꺾여버린 나무가 많이 있다.굵은 나무줄기에 부딪혀 몸을 단련한다. 거쳐 주변에는 꺾여버린 나무가 많이 있다.굵은 나무줄기에 부딪혀 몸을 단련한다. 거처 주변에는 꺾여버린 나무가 많이 있다.큰 나무에 몇 번이나 몸통박치기를 하며 강인한 몸과 굴하지 않는 마음을 단련한다.힘든 수행을 반복하며 강해진다. 어떤 공격도 참아내는 근성의 포켓몬이다.몇 번을 쓰러져도 포기하지 않고 일어선다. 일어설 때마다 진화를 위한 에너지가 몸 안에 점점 비축되어간다.절대 포기하지 않는 근성을 지녔다. 많이 먹고 잘 자고 운동하여 몸 안에 에너지가 충만하다.원래는 다른 지방에서 데려왔지만 지금은 알로라의 마크탕이 더 유명하다.아침에 눈을 뜨면 모두와 연습한다. 낮이 되면 먹이를 먹고 낮잠을 잔다. 눈을 뜨면 다시 연습을 하는 매일을 보낸다.나무줄기에 손바닥 치기를 하며 단련한다. 나시에게 손바닥 치기를해서 내던져지기도 한다.강한 마크탕을 키우기 위해 트레이너들이 전통적으로 만드는 전골 요리가 있다고 한다.자료 없음","격투","","인간형"
"하리뭉","다양한 장소에서 손바닥 치기 연습에 힘쓴다. 강렬한 손바닥 치기 공격을 맞으면 전봇대도 한 방에 두 동강 난다.살이 찐 몸은 근육 덩어리다. 힘껏 전신에 힘을 집중하면 근육은 바위만큼 단단해진다.바로 힘겨루기를 도전하는 습성.선로를 가로막고 서 달려오고 있는 열차를 버티면서 말리는 경우가 있다.두 다리로 땅을 힘껏 밟아서 파워를 모은다. 손바닥 치기 한 방으로 10톤 트럭을 날려버린다.몸집이 큰 포켓몬들과 힘겨루는 것을 매우 좋아한다. 손바닥치기로 트럭을 멀리 날려 버린다.힘겨루기를 매우 좋아한다. 달리는 열차를 손바닥치기로 멈추게 하는 파워를 가졌다.몸집이 큰 포켓몬들과 힘겨루는 것을 매우 좋아한다. 손바닥치기로 트럭을 멀리 날려 버린다.두 다리로 땅을 힘껏 밟아서 파워를 모은다. 손바닥 치기 한 방으로 10톤 트럭을 날려버린다.몸집이 큰 포켓몬들과 힘 겨루는 것을 매우 좋아한다. 손바닥 치기로 트럭을 멀리 날려 버린다.다양한 장소에서 손바닥 치기 연습에 힘쓴다. 강렬한 손바닥 치기 공격을 맞으면 전봇대도 한 방에 두 동강 난다.살이 찐 몸은 근육 덩어리다. 힘껏 전신에 힘을 집중하면 근육은 바위만큼 단단해진다.괴력으로 알려졌지만 나이가 들면 싸우는 것을 그만두고 마크탕을 훈련시키며 지낸다.손바닥 치기 한 번에 트럭을 날려버릴 정도의 괴력으로 힘겨루기를 아주 좋아한다.힘겨루기를 좋아하지만, 선한 성품도 겸비하여 대결 상대를 치하하는 등 예의를 중시한다.뚱뚱하고 큰 하리뭉이 다 강한 것은 아니다. 작지만 몸이 가볍고 기술이 뛰어난 하리뭉도 있다.자료 없음","격투","","인간형"
"루리리","올가미를 쓰듯 꼬리를 휘휘 돌려 던질 때의 힘으로 날아간다. 최고 10m를 날아간 기록이 있다.꼬리에는 성장을 위해 필요한 영양이 가득 채워져 있다. 탄력 있는 꼬리에 올라가 논다.영양이 듬뿍 담겨있는 꼬리는 고무공 같이 잘 뜬다. 맑은 날에는 물가에 모여서 물놀이를 한다.몸보다도 큰 꼬리를 휘둘러서 싸운다. 물에 뜰 때 꼬리는 부표를 대신한다.큰 꼬리에 타고 튀면 지상에서 빨리 이동할 수 있다. 물가에서 사는 포켓몬이다.꼬리에는 성장에 필요한 영양분이 가득 차 있다. 꼬리에 올라타서 논다.고무공처럼 잘 튀는 꼬리를 휘두르며 자신보다도 커다란 상대에게 맞선다.둥글도 큰 꼬리에는 성장에 필요한 영양이 듬뿍 담겨 있다.둥글고 큰 꼬리에는 성장에 필요한 영양이 듬뿍 담겨 있다.고무공처럼 잘 튀는 꼬리를 휘두르며 자신보다도 커다란 상대에게 맞선다.영양이 채워진 큰 꼬리를 휘두르며 자신보다 벅찬 상대에게도 맞선다.큰 꼬리에 타고 튀면 지상에서 빨리 이동할 수 있다. 물가에서 사는 포켓몬이다.영양이 채워진 큰 꼬리를 휘두르며 자신보다 벅찬 상대에게도 맞선다.올가미를 쓰듯 꼬리를 휘휘 돌려 던질 때의 힘으로 날아간다. 최고 10m를 날아간 기록이 있다.꼬리에는 성장을 위해 필요한 영양이 가득 채워져 있다. 탄력 있는 꼬리에 올라가 논다.도감에 없음등장하지 않음고무공처럼 튀는 꼬리의 구슬에는 성장에 필요한 영양분이 가득 들어 있다.얌전한 포켓몬이지만 화가 나면 꼬리의 큰 공을 붕붕 휘두르다 세차게 내리친다.","노말","노말","알미발견"
"코코파스","자석으로 된 코는 항상 북쪽을 향하고 있다. 코코파스끼리는 자석의 반발력 때문에 가까이에서 얼굴을 마주 볼 수가 없다.자석의 코는 북쪽을 향하고 있는 채로 도저히 움직이지 않는다고 하나1년에 1cm 이동하는 것이 관측되었다.몸으로부터 발산되는 강력한 자력으로 잡은 먹잇감을 식량으로 삼는다.추운 계절일 때가 자력이 세다.자석 코는 항상 북쪽을 향하고 있다. 여행자는 코코파스를 보고 방향을 확인한다.코가 자석으로 되어 있으므로 항상 북극 방향으로 얼굴을 향하고 있는 포켓몬이다.위기가 닥치면 자력을 강하게 하여 주위에 있는 철덩어리를 끌어 당겨서 몸을 지키는 일도 있다.서로의 코가 가까워지면 자력으로 밀어내기 때문에 가까이 갈 수 없다.궁지에 몰리면 자력을 강화하여 주변에 있는 쇠뭉치를 끌어들여 몸을 방어하기도 한다.궁지에 몰리면 자력을 강화하여 주변에 있는는는 쇠뭉치를 끌어들여 몸을 방어하기도 한다.항상 북쪽을 향한다. 자석의 코로 주변의 철을 끌여당겨 방어를 굳힌다.항상 북쪽을 향한다. 자석의 코로 주변의 철을 끌어당겨 방어를 굳힌다.자석 코는 항상 북쪽을 향하고 있다. 여행자는 코코파스를 보고 방향을 확인한다.자석으로 된 코는 항상 북쪽을 향하고 있다. 코코파스끼리는 자석의 반발력 때문에 가까이에서 얼굴을 마주 볼 수가 없다.자석의 코는 북쪽을 향하고 있는 채로 도저히 움직이지 않는다고 하나 1년에 1cm 이동하는 것이 관측되었다.코코파스의 코의 자석은 절대로 고장나지 않아서 여행하는 트레이너의 좋은 파트너이다.강력한 자력으로 먹이를 끌어당긴다. 철을 끌어당겨 몸을 지킬 때도 있다.1년에 1cm밖에 움직이지 않지만 위기에 처하면 회전하여 순식간에 땅속으로 파고든다.강력한 자력으로 먹이를 끌어당겨 움직이지 않고 사냥을 하지만 천적을 끌어당기는 일도 있다.자료 없음","바위","","광물"
"에나비","움직이는 것을 발견하면 푹 빠져서 뒤쫓아 가는 습성을 지닌 포켓몬이다. 자기 꼬리를 쫓다 현기증을 일으킨다.자신의 꼬리를 쫓아다니는 포켓몬이다. 야생에서는 숲의 나무 구멍에서 산다. 귀염성 있는 얼굴 때문에 애완동물로 인기가 높다.애교가 듬뿍 담긴 몸짓으로 대인기. 싸울 때에는 꼬리를 일으킨다. 날카로운 신음소리를 내서 적을 위협.트레이너와 친해지기 어렵다고 하나 너무 귀여운 얼굴과 몸짓으로 대인기인 포켓몬.움직이는 것을 무심코 쫓아간다. 자신의 꼬리를 쫓아서 똑같은 장소를 빙글빙글 돈다.자신의 꼬리를 쫓아 어지러워하는 모습이 인기 있다. 트레이너와 친해지기 어렵다.움직이는 것을 무심코 쫓아간다. 자신의 꼬리를 쫓아서 똑같은 장소를 빙글빙글 돈다.자신의 꼬리를 쫓아서 놀고 있으면 눈이 핑 돌고 마는 귀여운 일면을 보인다.움직이는 것을 무심코 쫓아간다. 자신의 꼬리를 쫓아서 똑같은 장소를 빙글빙글 돈다.자신의 꼬리를 쫓아서 놀고 있으면 눈이 핑 돌고 마는 귀여운 일면을 보인다.움직이는 것을 발견하면 푹 빠져서 뒤쫓아 가는 습성을 지닌 포켓몬이다. 자기 꼬리를 쫓다 현기증을 일으킨다.자신의 꼬리를 쫓아다니는 포켓몬이다. 야생에서는 숲의 나무 구멍에서 산다. 귀염성 있는 얼굴 때문에 애완동물로 인기가 높다.자료 없음","노말","","육상,요정"
"델케티","자기 방식대로 자유로운 삶을 즐긴다. 마음 내키는 대로 먹이를 먹고 잠을 자기 때문에 하루의 리듬이 제각각이다.일정한 거처 없이 생활하는 포켓몬이다. 다른 포켓몬이 잠자리에 가까이 다가와도 절대 다투지 않고 이동하여 잔다.정해친 거처를 가지고 있지 않고 느낌이 좋은 장소를 찾아서 잘 곳을 바꾸는 습성. 야행성으로 해질녘 때 서부터 행동을 시작한다.유행에 민감한 여성 트레이너가 좋아한다. 스타일이나 털의 결의 아름다움을 생각한다.아름다운 털을 가지고 있어서 여성 트레이너들에게 매우 인기있다. 정해진 거처를 갖고 있지 않다.더러운 곳을 아주 싫어한다. 편안한 곳에서 늘 털을 다듬고 있다.아름다운 털을 가지고 있어서 여성 트레이너들에게 매우 인기있다. 정해진 거처를 갖고 있지 않다아름다운 털을 가지고 있어서 여성 트레이너들에게 매우 인기있다. 정해진 거처를 갖고 있지 않다.일정한 거처를 가지지 않는 것은 지내기 좋고 깨끗한 장소를 찾아 잠자리로 하고 있기 때문이다.더러운 곳을 아주 싫어한다. 편안한 곳에서 늘 털을 다듬고 있다.아름다운 털을 가지고 있어서 여성 트레이너들에게 매우 인기있다. 정해진 거처를 갖고 있지 않다.자기 방식대로 자유로운 삶을 즐긴다. 마음 내키는 대로 먹이를 먹고 잠을 자기 때문에 하루의 리듬이 제각각이다.일정한 거처 없이 생활하는 포켓몬이다. 다른 포켓몬이 잠자리에 가까이 다가와도 절대 다투지 않고 이동하여 잔다.자료 없음","노말","","육상,요정"
"깜까미","동굴 깊은 곳에서 은밀히 생활한다. 어둠 속에서 눈동자가 수상하게 빛날 때 사람의 영혼을 빼앗는다며 두려움의 대상이 되고 있다.날카로운 발톱으로 땅을 파고 돌을 먹는다. 돌에 포함된 성분은 결정이 되어 몸의 표면에 나타난다.날카로운 손톱으로 횡혈을 파서 보석의 원석을 찾아서 먹는다.어둠에 눈살을 찌푸리게 해 마구 모습을 보이지 않게 한다.보석의 원석을 먹는다. 어둠 속에서는 두 눈에서 보석의 광채를 뿜는다.동굴의 어둠에 숨는다. 보석을 먹는 사이에 눈이 보석이 되어 버렸다.어두운 동굴에 거처를 만들어 예리한 손톱을 써서 보석을 파내어 먹는다.동굴의 어둠에 숨는다. 보석을 먹는 사이에 눈이 보석이 되어 버렸다.어두운 동굴에 거처를 만들어 예리한 손톱을 써서 보석을 파내어 먹는다.동굴 깊은 곳에서 은밀히 생활한다. 어둠 속에서 눈동자가 수상하게 빛날 때 사람의 영혼을 빼앗는다며 두려움의 대상이 되고 있다.날카로운 발톱으로 땅을 파고 돌을 먹는다. 돌에 포함된 성분은 결정이 되어 몸의 표면에 나타난다.보석을 좋아해서 멜리시를 노리고 끈질기게 따라다니지만 한바이트가 가로채 버린다.보석 눈동자가 수상하게 빛날 때 사람의 영혼을 빼앗는다며 두려움의 대상이 된 포켓몬이다.딱딱한 발톱으로 땅에 구멍을 파고 굵은 이빨로 보석을 북북 갉는다. 멜리시를 매우 좋아한다.신체의 표면에 먹은 보석의 성분이 떠오른다. 그 패턴은 무한대다.등장하지 않음보석 눈동자가 수상하게 빛날 때 사람의 영혼을 빼앗는다며 두려움의 대상이 된 포켓몬이다.보석의 결정을 먹는다. 어둠 속에서는 두 눈이 보석의 빛을 낸다.","악","고스트","인간형"
"입치트","강철 뿔이 변형된 큰 턱이다. 얌전해 보이는 얼굴에 방심하고 있으면 갑자기 뒤돌아서 덥석 문다.상대를 방심하게 하고 큰 턱으로 덥석 문다. 귀여운 얼굴에 속아 넘어가면 위험하다. 강철의 턱은 뿔이 변형된 것이다.큰 턱은 강철의 뿔이 변형된 것.애교가 듬뿍 들어있는 표정이나 몸짓에 방심한 상대를 큰 턱으로 덥석 문다.얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다..뿔이 변형되어 생긴 큰 턱이 머리에 달려 있다. 철골을 물어서 끊어 버린다.강철의 뿔이 변형되어 생긴 큰 턱으로 상대를 덥석 문다.뿔이 변형되어 생긴 큰 턱이 머리에 달려 있다. 철골을 물어서 끊어 버린다.얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.뿔이 변형되어 생긴 큰 턱이 머리에 달려 있다. 철골을 물어서 끊어 버린다.강철 뿔이 변형된 큰 턱이다. 얌전해 보이는 얼굴에 방심하고 있으면 갑자기 뒤돌아서 덥석 문다.상대를 방심하게 하고 큰 턱으로 덥석 문다. 귀여운 얼굴에 속아 넘어가면 위험하다. 강철의 턱은 뿔이 변형된 것이다.도감에 없음약삭빠르고 무서운 포켓몬. 귀여운 행동으로 방심하게 한 후 느닷없이 큰 턱으로 통째로 삼켜 버린다.2개의 입을 가졌다. 후두부의 큰 턱에는 미각이 없어서 싫어하는 것은 이쪽으로 먹는다.등장하지 않음얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.강철의 뿔이 변형되어 생긴 큰 턱으로 상대를 덥석 문다.","강철","강철","육상,요정"
"가보리","강철 몸을 만들기 위해 철광석을 산에서 채광해 먹지만 가끔 다리나 레일을 먹어버리는 말썽꾸러기다.강철의 몸으로 힘껏 부딪치면 큰 덤프트럭도 한 방에 엉망이 된다.부서진 덤프트럭을 우적우적 먹는다.강철의 갑옷으로 몸을 감싸는 포켓몬. 진화의 때에 새로운 갑옷이 생긴다.떼어진 갑옷은 철제품의 재료.철을 먹어서 강철의 몸을 만든다. 산에서 내려와 다리나 선로를 먹어버리는 곤란한 녀석.평소에는 산 속에서 살고 있지만 배가 고프면 산기슭에 나타나 선로나 차를 먹어 버린다.몸을 감싼 강철 갑옷은 진화할 때 똑 떨어져 새 갑옷이 만들어진다.평소에는 산 속에서 살고 있지만 배가 고프면 산기슭에 나타나 선로나 차를 먹어 버린다.강철의 몸을 만들기 위해 철광석을 먹는다. 가끔 레일도 먹어버리는 말썽꾼.평소에는 산속에서 살고 있지만 배가 고프면 산기슭에 나타나 선로나 차를 먹어버린다.몸을 감싼 강철 갑옷은 진화할 때 똑 떨어져 새 갑옷이 만들어진다.강철 몸을 만들기 위해 철광석을 산에서 채광해 먹지만 가끔 다리나 레일을 먹어버리는 말썽꾸러기다.강철의 몸으로 힘껏 부딪치면 큰 덤프트럭도 한 방에 엉망이 된다.부서진 덤프트럭을 우적우적 먹는다.도감에 없음등장하지 않음","강철","바위","괴수"
"갱도라","영양 만점인 샘물을 배 속 가득 마셔서 강철 몸을 단련시킨다. 맛이는 샘물 가까이에 거처를 만든다.돌이나 물에 포함된 철 성분을 먹는다. 철광석이 묻힌 산에 둥지를 만들지만 철을 캐러 오는 인간과 다투게 된다.갱도라 무리들과 만나면 강철의 몸을 부딪혀서 경계하며 싸운다.부딪힐 때의 소리는 수 km 끝에도 닿는다.강철의 갑옷을 바위에 부닫쳤을 때 튀는 불꽃의 크기로 강함을 어필하는 습성이 있다.철광석을 파내어 먹는다. 강철의 몸을 서로 부딪치며 영역 싸움을 하는 습성이 있다.철광석을 매우 좋아하는 먹이다. 강철의 몸을 서로 부딪치며 영역 싸움을 한다.철광석을 매우 좋아한다. 강철의 몸을 서로 부딪치며 영역 싸움을 한다.철광석을 파내어 먹는다. 강철의 몸을 서로 부딪치며 영역 싸움을 하는 습성이 있다.영역싸움 때문에 갱도라가 강철의 몸을 서로 부딪치면 말 그대로 불꽃이 튄다.철광석을 매우 좋아한다. 강철의 몸을 서로 부딪치며 영역 싸움을 한다.강철의 갑옷을 바위에 부닫쳤을 때 튀는 불꽃의 크기로 강함을 어필하는 습성이 있다.영양 만점인 샘물을 배 속 가득 마셔서 강철 몸을 단련시킨다. 맛이는 샘물 가까이에 거처를 만든다.돌이나 물에 포함된 철 성분을 먹는다. 철광석이 묻힌 산에 둥지를 만들지만 철을 캐러 오는 인간과 다투게 된다.도감에 없음등장하지 않음","강철","바위","괴수"
"보스로라","산 하나를 자신의 영역으로 만들고 침범한 상대는 봐주지 않고 때려눕힌다. 항상 산속을 돌아보고 있다.산사태나 산불로 산이 황폐해지면 열심히 흙을 나르고 나무 모종을 심어 자신의 영역을 깨끗히 청소한다.조금씩 강철의 뿔은 길어지게 되어서 길이로 보스로라의 연령을 알 수 있다.갑옷의 상처는 싸움의 훈장이다.큰 산 하나가 경계. 멋대로 들어온 자는 가차없이 때려눕힌다.강철의 뿔로 단단한 암반을 무너뜨리며 식량이 되는 철을 찾아서 터널을 판다.철로 된 뿔의 길이에 따라 보스로라의 나이를 알 수 있다. 산 하나를 영역으로 삼는다.강철의 뿔로 단단한 암반을 무너뜨리며 식량이 되는 철을 찾아서 터널을 판다.산을 통째로 영역으로 한다. 상처가 많은 보스로라일수록 많이 싸웠다는 것이므로 얕볼 수 없다.강철의 뿔로 단단한 암반을 무너뜨리며 식량이 되는 철을 찾아서 터널을 판다.산 하나를 자신의 영역으로 만들고 침범한 상대는 봐주지 않고 때려눕힌다. 항상 산속을 돌아보고 있다.산사태나 산불로 산이 황폐해지면 열심히 흙을 나르고 나무 모종을 심어 자신의 영역을 깨끗히 청소한다.도감에 없음등장하지 않음","강철","바위","괴수"
"요가랑","산속에서 요가 수행을 한다. 명상을 하고 있어도 집중력이 떨어지기 때문에 수행이 끝나지 않는다.명상으로 정신 에너지를 높이고 있다. 하루에 나무열매를 한 개만 먹는다. 별로 먹지 않는 것도 수행의 하나다.매일 몇 시간이든 명상을 계속해 단련된 정신력으로 하늘을 난다. 요가수행을 계속해온 성과다.매일 요가수행을 거르지 않는다. 명상을 하는 것으로 정신력을 드높인다.하루에 하나만 나무열매를 먹는다. 배고픔을 참는 것으로 마음을 갈고 닦아간다.요가의 수행을 하루도 거르지 않는다. 명상을 통해 정신력을 높이고 있다.평상시는 깊은 산속에서 수행한다. 명상을 하고 정신력을 높이면 몸이 떠오른다.명상으로 정신력을 높여 공중에 뜬다. 하루에 하나 나무열매를 먹는다.평상시는 깊은 산속에서 수행한다. 명상을 하고 정신력을 높이면 몸이 떠오른다.하루에 하나만 나무열매를 먹는다. 배고픔을 참는 것으로 마음을 갈고 닦아간다.산속에서 요가 수행을 한다. 명상을 하고 있어도 집중력이 떨어지기 때문에 수행이 끝나지 않는다.명상으로 정신 에너지를 높이고 있다. 하루에 나무열매를 한 개만 먹는다. 별로 먹지 않는 것도 수행의 하나다.자료 없음","격투","에스퍼","인간형"
