"name","desc","type1","type2","egg_group"
"니드리노","화를 잘내는 성격. 발달한 뿔을 휘둘러서 다이아몬드도 꿰뚫어 버린다.금방 화내며 싸우려 한다. 게다가 머리의 뿔은 찌르면 강렬한 독소를 띠는 구조.머리에 있는 뿔의 독소는 찌르는 순간의 충격으로 흘러나오는 구조다.발달한 귀를 세워서 주변의 상황을 살핀다. 뭔가 있으면 바로 힘차게 달려든다.화를 잘내는 성격으로 흥분을 하면 뿔로 찔러서 맹독을 흘려 넣는다.흥분하기 쉬운 성격. 적에게 들켜지면 뿔을 깊이 찔러서 한 번에 덤벼든다.다이아몬드보다 단단한 뿔을 지녔다. 적의 기척을 느끼면 등에 달린 가시를 일제히 세우고 전력을 다해 맞선다.화를 잘내는 성격. 발달한 뿔을 휘둘러서 다이아몬드도 꿰뚫어 버린다.금방 화내며 싸우려 한다. 게다가 머리의 뿔은 찌르면 강렬한 독소를 띠는 구조.기질이 거친 포켓몬이다. 상대를 깊이 찌른 충격으로 뿔에서 맹독이 배어 나온다.발달한 귀를 세워서 주변의 상황을 살핀다. 뭔가 있으면 바로 힘차게 달려든다.화를 잘 내는 성격으로 흥분을 하면 뿔로 찔러서 맹독을 흘려 넣는다.기질이 거친 포켓몬이다. 상대를 깊이 찌른 충격으로 뿔에서 맹독이 배어 나온다.발달한 귀를 세워 주위의 낌새를 살핀다. 무슨 일이 생기면 바로 덤벼든다.금방 화내며 싸우려 한다. 게다가 머리의 뿔은 찌르면 강렬한 독소를 띠는 구조.다이아몬드보다 단단한 뿔을 지녔다. 적의 기척을 느끼면 등에 달린 가시를 일제히 세우고 전력을 다해 맞선다.도감에 없음머리에 있는 뿔의 독소는 찌르는 순간의 충격으로 흘러나오는 구조다.신경질적이고 호전적이다. 체내의 아드레날린이 증가하면 독소의 농도도 높아진다.","독","","괴수,육상"
"니드킹","돌처럼 딱딱한 피부와 길게 뻗은 뿔이 특징이다. 뿔에는 독이 있으니 주의해야 한다.굵은 꼬리를 휘둘러서 상대를 단단히 조인다. 그리고 등뼈를 꺾고 만다.강철같은 피부를 활용한 몸통박치기는 강력하다. 뿔은 다이아몬드도 꿰뚫는다.커다란 꼬리를 휘둘러 상대의 기가 죽으면 튼튼한 몸으로 돌진해온다.화를 잘내는 성격으로 흥분을 하면 뿔로 찔러서 맹독을 흘려 넣는다.굵은 손발과 꼬리로 쾅쾅 쳐들어가서 힘을 자랑한다. 접근전을 특기로 한다.두꺼운 꼬리는 한 번 휘두르면 튼튼한 철탑도 꺾어 버리는 엄청난 파괴력을 지녔다. 한 번 날뛰기 시작하면 손쓸 수 없다.돌처럼 딱딱한 피부와 길게 뻗은 뿔이 특징이다. 뿔에는 독이 있으니 주의해야 한다.굵은 꼬리를 휘둘러서 상대를 단단히 조인다. 그리고 등뼈를 꺾고 만다.기질이 거친 포켓몬이다. 상대를 깊이 찌른 충격으로 뿔에서 맹독이 배어 나온다.커다란 꼬리를 휘둘러 상대의 기가 죽으면 튼튼한 몸으로 돌진해온다.힘이 넘치는 두꺼운 꼬리는 힘껏 조이고 있는 상대의 척추를 간단하게 부러뜨려버린다.꼬리의 일격은 전신주를 마치 성냥개비 다루듯이 두 동강으로 꺾어 버린다.돌처럼 딱딱한 피부와 길게 뻗은 뿔이 특징이다. 뿔에는 독이 있으니 주의해야 한다.꼬리의 일격은 전신주를 마치 성냥개비 다루듯이 두 동강으로 꺾어 버린다.두꺼운 꼬리는 한 번 휘두르면 튼튼한 철탑도 꺾어 버리는 엄청난 파괴력을 지녔다. 한 번 날뛰기 시작하면 손쓸 수 없다.도감에 없음강철같은 피부를 활용한 몸통박치기는 강력하다. 뿔은 다이아몬드도 꿰뚫는다.힘이 센 포켓몬이다. 굵은 꼬리와 다이아몬드도 부수는 뿔로 호쾌하게 싸운다.","독","땅","괴수,육상"
"삐삐","사랑스러운 모습 이어서 펫으로서 인기가 많다. 단, 꽤 발견하기 어렵다.신비하고 귀여워서 많은 팬이 있다. 단, 서식지가 한정이 있어 발견하는 것이 큰일.모습과 행동이 사랑스러워 인기가 높지만 수가 적어서인지 좀처럼 발견되지 않는다.등의 날개에 달빛을 모으는 것으로 공중에 떠오를 수 있다는 것 같다.깜찍한 몸짓과 울음소리로 귀엽다고 인기 만점인 포켓몬. 하지만 좀처럼 발견되지 않는다.좀처럼 발견하지 못하는 포켓몬. 신비하고 보름달의 밤에 모습을 발견 하는 것이 많다.보름달 밤에는 기운차게 논다. 동틀 녘에 지친 삐삐들은 조용한 산속에서 동료와 바짝 붙어 잠잔다.사랑스러운 모습 이어서 펫으로서 인기가 많다. 단, 꽤 발견하기 어렵다.신비하고 귀여워서 많은 팬이 있다. 단, 서식지가 한정이 있어 발견하는 것이 큰일.귀여운 표정과 동작으로 인기가 많다. 조용한 산 속에서 동료들과 사는 것으로 여겨지고 있다.달빛을 등의 날개에 모아서 공중에 뜬다. 발견하기 어려운 포켓몬이다.보름달 밤에 삐삐가 모여 춤을 추는 모습을 보면 행복해진다고 전해진다.등의 날개에 달빛을 모으는 것으로 공중에 떠오를 수 있다는 것 같다.깜찍한 몸짓과 울음소리로 귀엽다고 인기 만점인 포켓몬. 하지만 좀처럼 발견되지 않는다.보름달 밤에 삐삐가 모여 춤을 추는 모습을 보면 행복해진다고 전해진다.보름달 밤에 어디에서 왔는지도 모르게 모여 삐삐들은 춤춘다. 달빛을 받으며 떠오른다.보름달 밤에 삐삐가 모여 춤을 추는 모습을 보면 행복해진다고 전해진다.등의 날개에 달빛을 모으면 공중에 떠오를 수 있다는 듯하다.보름달 밤에는 기운차게 논다. 동틀 녘에 지친 삐삐들은 조용한 산속에서 동료와 바짝 붙어 잠잔다.보름달 밤에는 기운차게 논다. 동틀 녁에 지친 삐삐들은 조용한 산속에서 동료와 바짝 붙어 잠잔다.사랑스러운 몸짓과 모습으로 남녀노소 가리지 않고 인기는 있지만, 그 수는 적다.보름달 밤에 모여서 동료와 춤을 춘다. 그 주변은 이상한 자기장으로 둘러싸인다.인기가 있지만, 개체 수가 적어 귀하다. 함부로 자랑하다가는 도둑의 타깃이 된다.달빛에 비친 날개는 희미하게 빛나고 날갯짓하지 않아도 허공을 떠다니며 춤을 춘다.모습과 행동이 사랑스러워 인기가 높지만 수가 적어서인지 좀처럼 발견되지 않는다.보름달 밤에 삐삐가 모여 춤을 추는 모습을 보면 행복해진다고 전해진다.깜찍한 몸짓과 울음소리로 귀엽다고 인기 만점인 포켓몬. 하지만 좀처럼 발견되지 않는다.","페어리","노말","요정"
"픽시","귀가 좋아서 1km 떨어 진 곳에서 떨어진 바늘소리를 훌륭하게 듣는다고 한다.요정의 동료로 좀처럼 사람 앞에 나타나지 않는다. 기척을 느끼면 바로 도망가는 듯 하다.자신들의 세계를 소중히 생각하고 있는 듯 좀처럼 사람 앞에 나타나지 않는 요정의 일종.아무리 먼 곳에서 나는 소리라도 구별할 수 있기 때문에 보통은 조용한 곳에 숨어 있다.어떤 먼 곳에서 나는 소리도 구별할 수 있을 정도로 귀가 밝아 보통은 조용한 곳을 좋아한다.모습을 드러내는 것을 좋아하지 않는 요정의 동료. 조용한 산 깊숙한 곳에서 산다고 한다.날개를 사용하여 날아가듯 뛰어간다. 물 위를 걷는 것도 할 수 있다. 조용한 달밤에 호수를 걷는다.귀가 좋아서 1km 떨어 진 곳에서 떨어진 바늘소리를 훌륭하게 듣는다고 한다.요정의 동료로 좀처럼 사람 앞에 나타나지 않는다. 기척을 느끼면 바로 도망가는 듯 하다.거의 모습을 드러내지 않는다. 보름달에 이끌려 인적없는 호수에서 논다고 전해진다.1km 전방에 떨어진 바늘 소리도 분간할 수 있는 우수한 귀를 가지고 있다. 조용한 산 속에 살고 있다.1km 앞에 떨어진 바늘 소리를 듣고 구별하는 귀와 조심성 많은 성격으로 좀처럼 사람 앞에 나타나지 않는다.아무리 먼 곳에서 나는 소리라도 구별할 수 있기 때문에 보통은 조용한 곳에 숨어 있다.아무리 먼 곳에서 나는 소리라도 구별할 수 있을 정도로 귀가 밝기에 보통은 조용한 곳을 좋아한다.1km 앞에 떨어진 바늘 소리를 듣고 구별하는 귀와 조심성 많은 성격으로 좀처럼 사람 앞에 나타나지 않는다.1km 앞에 떨어진 바늘 소리가 들릴 정도로 귀가 좋아 평소에는 조용한 곳에 있다.1km 전방에 떨어진 바늘 소리도 분간할 수 있는 우수한 귀를 가지고 있다. 조용한 산 속에 살고 있다.요정의 동료로 좀처럼 사람 앞에 나타나지 않는다. 기척을 느끼면 바로 도망가는 듯 하다.날개를 사용하여 날아가듯 뛰어간다. 물 위를 걷는 것도 할 수 있다. 조용한 달밤에 호수를 걷는다.사람 앞에 모습을 보이는 것을 좋아하지 않는다. 깊은 산 속에서  무리를 지어 조용히 살고 있다.한 쌍의 픽시가 뛰어가는 모습을 보면 행복한 결혼을 할 수 있다고 전해진다.1km 떨어진 곳에서 바늘이 떨어지는 소리도 들을 수 있어 사람과 포켓몬이 적은 깊은 산속에 산다.보름달이 뜨는 밤에 밤하늘을 바라보는 이유는 향수병 때문이라고 생각하는 과학자도 있다.자신들의 세계를 소중히 생각하고 있는 듯 좀처럼 사람 앞에 나타나지 않는 요정의 일종.요정의 동료로 좀처럼 사람 앞에 나타나지 않는다. 기척을 느끼면 바로 도망가는 듯 하다.1km 앞에 떨어진 바늘 소리가 들릴 정도로 귀가 좋아 평소에는 조용한 곳에 있다.","페어리","노말","요정"
"식스테일","어리지만 6개의 꼬리가 아름답다. 성장하면 한층 꼬리 수가 늘어난다.태어날 때 꼬리는 새하얗고 1개 밖에 없다. 성장하면 머지 않아 끝이 갈라지며 꼬리가 는다.털과 꼬리가 아름답다. 성장하면 꼬리 끝이 갈라져서 갈래가 많아진다.하얀 꼬리가 크게 자라면 색이 생겨 6개로 나누어진다. 끌어안으면 따뜻하다.자신보다 강한 상대에게 공격을 받으면 다친 척을 해서 속이고 그 틈을 타서 도망친다.따뜻한 6개의 꼬리는 몸이 자라는 것으로 털의 결이 고르게 되 아름답게 되어 간다.태어났을 때는 하얀 꼬리가 한 개다. 애정을 많이 받으면 꼬리가 6개로 나뉘며 멋지게 말린다.몸 안에서 항상 불꽃이 타고 있다. 낮에 기온이 올라가면 체온도 올라가기 때문에 입으로 불꽃을 빼낸다.불꽃을 조종해 불구슬과 같이 날린다. 진화하기 직전이 되면 6개의 꼬리가 불타오르는 것 처럼 열을 띈다.어리지만 6개의 꼬리가 아름답다. 성장하면 한층 꼬리 수가 늘어난다.태어날 때 꼬리는 새하얗고 1개 밖에 없다. 성장하면 머지 않아 끝이 갈라지며 꼬리가 는다.불꽃의 구슬을 조종한다. 성장하면 6개의 꼬리는 끝이 갈라져서 한층 더 늘어난다.하얀 꼬리가 크게 자라면 색이 생겨 6개로 나누어진다. 끌어안으면 따뜻하다.자신보다 강한 상대에게 공격을 받으면 다친 척을 해서 속이고 그 틈을 타서 도망친다.불꽃의 구슬을 조종한다. 성장하면 6개의 꼬리는 끝이 갈라져서 한층 더 늘어난다.6개의 꼬리는 자라면서 털의 결이 좋아지며 아름다워진다. 안으면 살짝 따듯하다.태어났을 때는 꼬리가 새하얗고 하나밖에 없다. 성장하면 끝이 갈라지며 꼬리 수가 늘어난다.어리지만 6개의 꼬리가 아름답다. 성장하면 한층 꼬리 수가 늘어난다.태어났을 때는 하얀 꼬리가 한 개다. 애정을 많이 받으면 꼬리가 6개로 나뉘며 멋지게 말린다.몸 안에서 항상 불꽃이 타고 있다. 낮에 기온이 올라가면 체온도 올라가기 때문에 입으로 불꽃을 빼낸다.털과 꼬리가 아름다워서 인기가 많다. 성장함에 따라 꼬리가 나뉘면서 늘어난다.입에서 도깨비불 같은 불꽃을 내뱉어서 유령으로 착각하는 사람도 있다.아름다운 꼬리 때문에 인기가 많다. 단 바지런히 빗질을 하지 않으면 순식간에 헝클어진다.불구슬을 조종하여 먹이를 잡는다. 어릴 때부터 키우면 강아지포켓몬처럼 따른다.털과 꼬리가 아름답다. 성장하면 꼬리 끝이 갈라져서 갈래가 많아진다.어리지만 6개의 꼬리가 아름답다. 성장하면 한층 꼬리 수가 늘어난다.6개의 꼬리는 자라면서 털의 결이 좋아지며 아름다워진다. 안으면 살짝 따뜻하다.","불꽃","","육상"
"나인테일","황금빛으로 빛나는 체모와 9개의 긴 꼬리를 지녔다. 1000년은 산다고 말한다.머리가 좋아서 집념이 강하다. 장난치며 꼬리를 잡으면 1000년 동안 화를 당한다고 한다.9명의 성자가 합체하여 이 포켓몬으로 다시 태어났다는 전설이 남아있다.9개의 꼬리에는 각각 다른 신비한 힘이 담겨져 있다고 하는 말이 있다.9개의 아름다운 꼬리는 1000년을 살아가는 신비한 에네르기가 담겨져 있다.9꼬리의 하나 하나에 신통력이 담겨있다. 1000년을 살아간다고 한다.새빨간 눈은 괴상한 빛을 발산하여 상대의 마음을 자유로이 조종한다. 1000년을 산다고 전해진다.성스러운 힘을 지닌 9명의 신선이 합체하여 태어났다는 전설이 있다. 지능이 높아서 사람의 말을 이해한다.9개의 꼬리에는 각각의 신비한 힘이 깃들어 있다고 전해진다. 오래 살아온 나인테일은 체모가 금빛.황금빛으로 빛나는 체모와 9개의 긴 꼬리를 지녔다. 1000년은 산다고 말한다.머리가 좋아서 집념이 강하다. 장난치며 꼬리를 잡으면 1000년 동안 화를 당한다고 한다.9개의 꼬리에는 신비한 힘이 깃들어 있다고 전해진다. 천년을 살 수 있는 듯하다.9개의 꼬리에는 각각 다른 신비한 힘이 담겨져 있다고 하는 말이 있다.9개의 아름다운 꼬리에는 1000년을 살아가는 신비한 에너지가 담겨 있다.9개의 꼬리에는 신비한 힘이 깃들어 있다고 전해진다. 천 년을 살 수 있는 듯하다.9개의 긴 꼬리에는 각각 신통력이 깃들어 있어 천 년을 살 수 있다.황금빛으로 빛나는 털과 9개의 긴 꼬리를 지녔다. 1000년을 산다고 한다.머리가 좋고 집념이 강하다. 장난으로 꼬리를 잡으면 1000년 동안 화를 입는다고 한다.새빨간 눈은 괴상한 빛을 발산하여 상대의 마음을 자유로이 조종한다. 1000년을 산다고 전해진다.성스러운 힘을 지닌 9명의 신선이 합체하여 태어났다는 전설이 있다. 지능이 높아서 사람의 말을 이해한다.9명의 성자가 합체하여 나인테일이 되었다는 전설이 남을 정도로 신비함이 가득한 포켓몬.1000년을 산다고 전해진다. 신통력으로 화염을 자유자재로 조종해서 먹이를 불태워버린다.끈질기고 집념이 강한 성질을 가졌다. 한 번 원한을 사면 자손을 포함해 1000년간 해를 입는다.입에서 흔들리는 불꽃을 뿜어서 최면 상태로 만든 후에 먹이를 덮치는 매우 똑똑한 포켓몬이다.9명의 성자가 합체하여 이 포켓몬으로 다시 태어났다는 전설이 남아있다.9꼬리의 하나 하나에 신통력이 담겨있다. 1000년을 살아간다고 한다.머리가 좋고 집념이 강하다. 장난으로 꼬리를 잡으면 1000년 동안 화를 입는다고 한다.","불꽃","","육상"
"푸린","둥글고 커다란 눈으로 상대를 유인해서 기분 좋은 노래를 들려주어 잠들게 한다.동그랗고 귀여운 눈동자가 여럼풋이 흔들릴 때 상대를 졸립게 하는 신비롭고 기분좋은 노래를 부른다.초롱초롱한 눈동자로 상대를 바라본 다음 이상하고 기분 좋은 노래를 불러서 잠들게 한다.커다랗게 몸을 부풀려서 노래하는 자장가는 평상시보다 길어서 반드시 잠이들게 된다.둥글고 또렷한 눈동자를 쳐다보면 잠이 올 것 같은 기분 좋은 노래를 부르기 시작한다.동그란 눈동자를 흔들면서 노래하는 자장가는 기분 좋아서 들려준 상대를 잠들게 한다.목소리의 파장을 자유로이 바꿀 수 있는 성대가 있어서 상대가 가장 졸리게 되는 파장으로 노래를 부를 수 있다.노래할 때는 한 번도 숨을 쉬지 않는다. 어지간히 잠들지 않는 상대와 맞설 때는 숨을 쉴 수 없기에 푸린도 필사적이다.푸린의 노래로 잠들지 않는 자는 없다. 노래 목소리의 음파는 숙면하고 있을 때의 뇌파와 똑같은 형태를 한다.둥글고 커다란 눈으로 상대를 유인해서 기분 좋은 노래를 들려주어 잠들게 한다.동그랗고 귀여운 눈동자가 어렴풋이 흔들릴 때 상대를 졸립게 하는 신비롭고 기분좋은 노래를 부른다.동그란 눈동자가 흔들릴때 누구나가 잠이 오게 되는 자장가를 부르기 시작한다.커다랗게 몸을 부풀려서 노래하는 자장가는 평상시보다 길어서 반드시 잠이들게 된다.동그랗고 귀여운 눈동자를 쳐다보면 잠이 올 것 같이 기분 좋은 노래를 부르기 시작한다.동그란 눈동자가 흔들릴 때 누구나 잠이 오게 되는 자장가를 부르기 시작한다.동그란 눈동자를 보고 있으면 자지 않고서는 견딜 수 없을 정도의 기분 좋은 노래를 부르기 시작한다.동그랗고 커다란 눈동자로 유인하고 기분 좋은 노래를 불러 상대방을 잠들게 한다.크게 몸을 부풀려 노래하는 자장가는 평소보다 길어서 반드시 잠이 온다.목소리의 파장을 자유로이 바꿀 수 있는 성대가 있어서 상대가 가장 졸리게 되는 파장으로 노래를 부를 수 있다.노래할 때는 한 번도 숨을 쉬지 않는다. 어지간히 잠들지 않는 상대와 맞설 때는 숨을 쉴 수 없기에 푸린도 필사적이다.배를 크게 부풀려서 신비한 멜로디를 노래한다. 들으면 바로 졸음이 쏟아진다.12옥타브를 넘는 음역을 지녔지만 노래를 잘하는지는 푸린 저마다의 노력에 달렸다.백화점 침구 코너에는 푸린의 신비한 자장가를 수록한 CD를 판매하고 있다.부르는 노래는 서식하는 지방에 따라 전혀 다르다. 그중에는 샤우팅하는 듯한 노래도 있다.초롱초롱한 눈동자로 상대를 바라본 다음 이상하고 기분 좋은 노래를 불러서 잠들게 한다.폐활량은 포켓몬 중에서도 톱클래스다. 상대가 잠들 때까지 자장가를 계속 부른다.목소리 파장을 자유자재로 바꾸어 들으면 반드시 잠드는 신비한 멜로디를 노래한다.","노말","노말","요정"
"푸크린","결이 촘촘하고 부드러운 털은 넋을 잃을 정도이다. 털가죽은 고급품으로 취급된다.몸에 탄력성이 있어서 화나게 하면 숨을 들이마셔서 점점 크게 부풀린다.탄력성이 뛰어난 몸은 크게 숨을 들이마시면 끝없이 부풀어 오른다.2마리가 붙어있으면 서로의 털가죽에 기분이 너무 좋아서 서로 떨어지지 않게 되어버린다.고운결의 세밀한 털을 지니고 있다.화나게 하면 점점 부풀어서는 덤벼들기 때문에 주의가 필요하다.폭신폭신한 털을 만지면 감촉이 좋아서 떨어지지 않게 되고 만다.크고 동그란 눈동자 표면에는 항상 얇은 눈물 막이 쳐져 있다. 먼지가 들어가도 바로 씻겨 나간다.탄력이 뛰어난 몸은 크게 숨을 들이마시면 한없이 부푼다. 부푼 푸크린은 두둥실 떠오른다.극상의 털을 가진 포켓몬. 푸크린 곁에 붙어 자면 최고로 잠자기 편하다. 숨을 마시면 몸이 점점 부푼다.결이 촘촘하고 부드러운 털을 넋을 잃을 정도이다. 털가죽은 고급품으로 취급된다.몸에 탄력성이 있어 화나게 하면 숨을 들이켜서 점점 몸을 크게 부풀린다.세밀한 털은 결이 매우 고와 감촉이 최고로 좋다. 숨을 들이마셔서 몸을 부풀린다.2마리가 붙어있으면 서로의 털가죽에 기분이 너무 좋아서 서로 떨어지지 않게 되어버린다.고운 결의 세밀한 털을 지니고 있다. 화나게 하면 점점 부풀려 덮쳐 누르기 때문에 주의가 필요하다.세밀한 털은 결이 매우 고와 감촉이 최고로 좋다. 숨을 들이마셔서 몸을 부풀린다.세밀한 털은 감촉이 최고로 좋아 무심코 만지면 뗄 수 없게 된다.2마리가 바싹 붙어 있으면 서로의 털이 너무 기분 좋아서 떨어지지 않게 되어버린다.몸에 탄력성이 있어 화나게 하면 숨을 들이켜서 점점 몸을 크게 부풀린다.크고 동그란 눈동자 표면에는 항상 얇은 눈물 막이 쳐져 있다. 먼지가 들어가도 바로 씻겨 나간다.탄력이 뛰어난 몸은 크게 숨을 들이마시면 한없이 부푼다. 부푼 푸크린은 두둥실 떠오른다.푹신푹신한 털은 계절이 바뀔 때 빠진다. 그걸 모아서 뽑아낸 털실은 고급품이다.숨을 들이마셔서 점점 부풀어 오른다. 푸크린끼리는 누가 크게 부풀어 오르나 대결한다.탄력 있는 몸과 세밀한 결의 모피가 인기다. 껴안고 자면 기분 좋다.화가 나면 힘껏 숨을 들이쉬어서 점점 부풀어 오른다. 무려 20배로 커질 때도 있다.탄력성이 뛰어난 몸은 크게 숨을 들이마시면 끝없이 부풀어 오른다.숨을 들이쉬면 쉴수록 몸이 부푼다. 기분이 나빠지면 몸을 커다랗게 부풀려 상대에게 위압을 가한다.얇고 고운 털을 가졌다. 특히 이마에 동그랗게 말린 털은 하늘을 날 듯한 최고의 감촉을 지녔다.","노말","노말","요정"
"주뱃","양쪽 눈이 존재하지 않는다. 입에서 초음파를 내어 어둠 속을 날아다닌다.어두운 곳에 집단으로 소리를 낸다. 초음파를 내뿜어 타겟에 다가간다.입에서 초음파를 내보내면서 나는 것은 앞에 무엇이 있는지 확인하면서 날기 때문이다.날고있을 때는 항상 입에서 나오는 초음파로 주변이 어떤 상태인가 판단하고 있다.어두운 곳도 잘 날아다니는 것은 초음파를 내서 주변의 상태를 조사하기 때문이다.낮에는 무리를 지어 낡은 건물이나 동굴의 천장에 매달려 있는다.낮에 어두운 곳에서 가만히 있는 것은 긴 시간 동안 햇빛을 받으면 전신에 가벼운 화상을 입기 때문이다.태양의 빛을 받으면 몸 상태가 나빠지기 때문에 낮에는 동굴이나 오래된 집의 처마 밑에 매달려 자고 있다.새까만 동굴에서 생활하는 동안 두 눈이 전혀 보이지 않게 되었다. 초음파로 장애물을 탐지한다.양쪽 눈이 존재하지 않는다. 입에서 초음파를 내어 어둠 속을 날아다닌다.어두운 곳에 집단으로 소리를 낸다. 초음파를 내뿜어 타겟에 다가간다.입에서 내는 초음파로 두 눈이 없어도 주위의 장애물을 탐색할 수 있다.태양빛을 싫어한다. 날이 저물 때까지 동굴이나 숲 속 깊은 곳에서 잠잔다.입에서 나오는 초음파를 반사하는 것으로 주변의 상황이나 자신이 있는 곳을 조사하고 있다.날고있을 때는 항상 입에서 나오는 초음파로 주변이 어떤 상태인가 판단하고 있다.캄캄한 곳도 날아다닐 수 있는 것은 초음파를 내서 주변의 상황을 조사하기 때문이다.입에서 나오는 초음파를 반사하는 것으로 주변의 상황이나 자신이 있는 곳을 조사하고 있다.초음파를 내며 주변의 상황을 확인하면서 날기 때문에 두 눈이 없어도 괜찮다.입에서 내는 초음파로 두 눈이 없어도 주위의 장애물을 탐색할 수 있다.양쪽 눈이 존재하지 않는다. 입에서 초음파를 내어 어둠 속을 날아다닌다.낮에 어두운 곳에서 가만히 있는 것은 긴 시간 동안 햇빛을 받으면 전신에 가벼운 화상을 입기 때문이다.태양의 빛을 받으면 몸 상태가 나빠지기 때문에 낮에는 동굴이나 오래된 집의 처마 밑에 매달려 자고 있다.낮에는 동굴에서 자고 있다. 눈이 없어서 초음파로 주변을 확인하면서 날아다닌다.햇빛을 받으면 화상을 입는다. 사용하는 초음파의 진동은 무리에 따라 조금씩 다르다.눈이 없어서 보지 못한다. 입으로 초음파를 발산하여 주변의 상황을 파악한다.햇빛을 받으면 화상을 입을 정도로 피부가 얇다. 추워지면 무리 지어 서로 몸을 기대서 체온을 나눈다.입에서 초음파를 내보내면서 나는 것은 앞에 무엇이 있는지 확인하면서 날기 때문이다.","독","비행","비행"
"골뱃","예리한 이빨로 물어뜯어 한 번에 300cc의 피를 빨아먹는다.물리면 끝이다. 죽을 정도로 피를 빨아들이기 때문에 무거워져서 날 수 없게 될 때도 있다.어디선가 소리 없이 다가온다. 날카로운 이빨로 무는 동시에 피를 빨아들인다.아무리 단단한 피부라도 날카로운 송곳니로 뚫어서 피를 듬뿍 빨아 마신다.300cc의 피를 빨 수 있지만 한번에 너무 많이 빨면 몸이 무거워져서 비틀거린다.먹이감에 이빨을 꽂아 한순간에 300cc의 혈액을 빨아가버린다.생물의 혈액을 매우 좋아한다. 특히 한밤중에 활동하는 경우가 많으며 생피를 찾아 밤하늘을 날아다닌다.4개의 이빨로 물어 혈액을 마신다. 달이 뜨지 않은 캄캄한 밤에는 활발하게 날아다니며 사람이나 포켓몬을 습격한다.단단한 피부도 손쉽게 뚫는 이빨. 사람이나 포켓몬의 혈액이 가장 좋아하는 음식. 어두운 밤을 날아다니며 배후에서 덮친다.예리한 이빨로 물어뜯어 한 번에 300cc의 피를 빨아먹는다.물리면 끝이다. 죽을 정도로 피를 빨아들이기 때문에 무거워져서 날 수 없게 될 때도 있다.사람이나 포켓몬의 혈액을 매우 좋아한다. 목덜미의 혈관을 노리며 밤하늘을 날아다닌다.한번 피를 빨기 시작하면 배가 부를 때까지 그만두지 않는다. 어둠 속을 날며 먹이를 찾는다.아무리 단단한 피부라도 뚫는 예리한 송곳니에는 작은 구멍이 있어서 그 구멍으로 피를 빤다.아무리 단단한 피부라도 날카로운 송곳니로 뚫어서 피를 듬뿍 빨아 마신다.300cc의 피를 빨 수 있지만 한 번에 너무 많이 빨면 몸이 무거워져서 비틀거린다.아무리 단단한 피부라도 뚫는 예리한 송곳니에는 작은 구멍이 있어서 그 구멍으로 피를 빤다.한밤중 활발하게 날아다니며 목표로 삼은 먹이에 송곳니를 찔러서 죽을 만큼 피를 빨아버린다.물리면 끝이다. 죽을 정도로 피를 빨아들이기 때문에 무거워져서 날 수 없게 될 때도 있다.한번 피를 빨기 시작하면 배가 부를 때까지 그만두지 않는다. 어둠 속을 날며 먹이를 찾는다.생물의 혈액을 매우 좋아한다. 특히 한밤중에 활동하는 경우가 많으며 생피를 찾아 밤하늘을 날아다닌다.4개의 이빨로 물어 혈액을 마신다. 달이 뜨지 않은 캄캄한 밤에는 활발하게 날아다니며 사람이나 포켓몬을 습격한다.두꺼운 이빨은 빨대처럼 속이 비어있어 의외로 약하다. 피를 빠는데 특화된 것이다.피를 너무 빨아들여 날 수 없게 되어 땅에 떨어져 다른 포켓몬의 먹이가 되는 일도 있다.배가 고픈 나머지 강철포켓몬을 물어 버리는 바람에 이빨이 빠진 골뱃을 가끔 볼 수 있다.한 번에 300cc의 혈액을 빨아들인다. 너무 많은 피를 빨아들여서 날 수 없게 되는 일도 있다.어디선가 소리 없이 다가온다. 날카로운 이빨로 무는 동시에 피를 빨아들인다.","독","비행","비행"
