"name","desc","type1","type2","egg_group"
"네이티오","거의 움직이거나 울지 않고 가만히 있는 것은 과거와 미래를 보고 있기 때문이라고 여겨진다.오른쪽 눈은 미래를 왼쪽 눈은 과거를 보고 있다고 남아메리카에서 전해지고 있다.해돋이 때 태양을 가만히 응시하며 기도를 드리고는 거의 움직이지 않고 하루를 마친다.온종일 네이티오가 꼼짝하지 않는 것은 미래예지로 알게 된 무서운 사건에 겁을 먹고 있기 때문이라고 믿어지고 있다.온종일 태양을 바라보며 움직이지 않는다. 미래를 내다보는 힘을 지녔다고 여겨져 성스러운 포켓몬으로 모시는 사람도 있다.미래를 예지하는 신비한 힘을 지녔다. 하느님이 사용했던 포켓몬이라고 옛날부터 믿고있는 사람들이 외국에는 있다.오른쪽 눈은 미래를 왼쪽 눈은 과거를 보고 있다고 남아메리카에서 전해지고 있다.거의 움직이거나 울지 않고 가만히 있는 것은 과거와 미래를 보고 있기 때문이라고 여겨진다.과거와 미래를 내다볼 수 있다. 매일 태양의 움직임을 바라보고 있는 이상한 포켓몬이다.거의 움직이거나 울지 않고 가만히 있는 것은 과거와 미래를 보고 있기 때문이라고 여겨진다.오른쪽 눈은 미래를 왼쪽 눈은 과거를 보고 있다고 남아메리카에서 전해지고 있다.과거와 미래를 내다볼 수 있다. 매일 태양의 움직임을 바로보고 있는 이상한 포켓몬이다.선명하게 떠오르는 태양을 조용히 바라보며 기도를 올리면 거의 움직이지 않고 하루가 간다.거의 움직이거나 울지 않고 가만히 있는 것은 과거와 미래를 보고 있기 때문이라고 여겨진다.온종일 네이티오가 꼼짝하지 않는 것은 미래예지로 알게 된 무서운 사건에 겁을 먹고 있기 때문이라고 믿어지고 있다.온종일 태양을 바라보며 움직이지 않는다. 미래를 내다보는 힘을 지녔다고 여겨져 성스러운 포켓몬으로 모시는 사람도 있다.자료 없음미래를 예지하는 힘이 있지만, 미래를 바꿀 정도의 힘은 없다고 전해지는 포켓몬.미래를 내다보고 있지만 그것의 변화를 바라지 않아서 가만히 움직이지 않는다고 한다.자료 없음움직이거나 울음소리를 내지 않고 가만히 있는 것은 과거와 미래를 보고 있기 때문이라고 여겨진다.과거와 미래를 내다볼 수 있다. 매일 태양의 움직임을 관찰하는 이상한 포켓몬이다.","에스퍼","비행","비행"
"메리프","몸에 정전기가 모이면 털이 평소의 2배 정도로 부풀어 오른다. 만지면 마비된다.몸의 털은 점점 자란다. 여름이 되면 전부 빠지지만 일주일 정도면 원래대로 자라난다.푹신푹신한 털은 공기를 가득 품고 있어 여름은 시원하고 겨울은 따뜻한 것이 특징이다.털의 마찰로 정전기가 모인다. 전력이 많이 모일수록 꼬리 끝에 붙은 전구가 밝게 빛난다.몸의 털은 점점 자란다. 여름이 되면 전부 빠지지만 일주일 정도면 원래대로 자라난다.몸에 정전기가 모이면 털이 평소의 2배 정도로 부풀어 오른다. 만지면 마비된다.푹신푹신한 털은 정전기가 쌓이면 2배로 부풀어 오른다. 만지면 감전되어 버린다.몸에 정전기가 모이면 털이 평소의 2배 정도로 부풀어 오른다. 만지면 마비된다.몸의 털은 점점 자란다. 여름이 되면 전부 빠지지만 일주일 정도면 원래대로 자라난다.푹신푹신한 털은 정전기가 쌓이면 2배로 부풀어 오른다. 만지면 감전되어 버린다.추워져 정전기가 쌓이면 털이 2배로 부풀어 꼬리 끝이 희미하게 빛난다.푹신푹신한 털은 정전기가 쌓이면 2배로 부풀어 오른다. 만지면 감전되어 버린다.푹신푹신한 털은 공기를 가득 품고 있어 여름은 시원하고 겨울은 따뜻한 것이 특징이다.털의 마찰로 정전기가 모인다. 전력이 많이 모일수록 꼬리 끝에 붙은 전구가 밝게 빛난다.자료 없음메리프의 털로 만든 의복은 정전기가 잘 일어나기 때문에 특수한 가공이 되어 있다.솜털이 마찰하여 전기가 모인다. 귀엽다고 맨손으로 만지면 따끔하게 저리고 아프다.자료 없음","전기","","괴수,육상"
"보송송","전기를 너무 많이 모은 결과 몸의 표면에 솜털조차 자라지 않는 부분이 생겼다.푹신푹신한 털은 전기를 모으기 쉽지만 고무 같은 피부 덕분에 자신은 마비되지 않는다.전기가 안 통하는 맨살은 고무처럼 매끈매끈하지만 털은 전기를 모으기 쉽다.털의 성질이 변화해서 적은 양으로도 많은 전기를 만들어낼 수 있다. 전기를 차단하는 매끈매끈한 피부를 가졌다.털의 성질이 변화해서 적은 양으로도 많은 전기를 만들어낼 수 있다. 전기를 차단하는 매끈매끈한 피부를 가졌다..털의 성질이 변화해서 적은 양으로도 많은 전기를 만들어낼 수 있다. 전기를 차단하는 매끈매끈한 피부를 가졌다.푹신푹신한 털은 전기를 모으기 쉽지만 고무 같은 피부 덕분에 자신은 마비되지 않는다.전기를 너무 많이 모은 결과 몸의 표면에 솜털조차 자라지 않는 부분이 생겼다.털에 모아둔 전기가 다 채워지면 꼬리가 반짝인다. 접촉하면 마비되는 털을 날린다.전기를 너무 많이 모은 결과 몸의 표면에 솜털조차 자라지 않는 부분이 생겼다.푹신푹신한 털은 전기를 모으기 쉽지만 고무 같은 피부 덕분에 자신은 마비되지 않는다.털에 모아둔 전기가 다 채워지면 꼬리가 반짝인다. 접촉하면 마비되는 털을 날린다.솜털조차 나지 않는 부분의 피부는 고무처럼 전기를 막기 때문에 자신은 감전되지 않는다.푹신푹신한 털은 전기를 모으기 쉽지만 고무같은 피부 덕분에 자신은 감전되지 않는다.털에 모아둔 전기가 다 채워지면 꼬리가 반짝인다. 접촉하면 마비되는 털을 날린다.털의 성질이 변화해서 적은 양으로도 많은 전기를 만들어낼 수 있다. 전기를 차단하는 매끈매끈한 피부를 가졌다.자료 없음털이 나지 않은 고무 같은 피부는 전기가 통하지 않아 만져도 안전하다.푹신푹신한 털에 전기를 저장한다. 너무 많이 저장해서 여기저기 반질반질하게 털이 빠져 버렸다.자료 없음","전기","","괴수,육상"
"전룡","꼬리 끝이 빛나며 반짝인다. 빛이 아득히 먼 곳까지 닿아서 길 잃은 자들의 이정표가 된다.꼬리의 빛은 멀리까지 전해지기 때문에 예전부터 봉화 역할로서 중요하게 여겨지고 있다.어두워지면 눈부시게 빛나는 꼬리의 불빛은 멀리 떨어진 바다 위에서도 발견할 수 있다.전룡의 빛은 우주에서도 보인다. 옛날 사람은 전룡의 빛을 써서 멀리 있는 동료와 신호를 주고받았다.꼬리의 빛은 멀리까지 전해지기 때문에 예전부터 봉화 역할로서 중요하게 여겨지고 있다.꼬리 끝이 빛나며 반짝인다. 빛이 아득히 먼 곳까지 닿아서 길 잃은 자들의 이정표가 된다.꼬리 끝에 빛이 반짝인다. 옛날 사람들은 이 불빛을 써서 신호를 주고받았다.꼬리 끝이 빛나며 반짝인다. 빛이 아득히 먼 곳까지 닿아서 길 잃은 자들의 이정표가 된다.꼬리의 빛은 멀리까지 전해지기 때문에 예전부터 봉화 역할로서 중요하게 여겨지고 있다.꼬리 끝에 빛이 반짝인다. 옛날 사람들은 이 불빛을 써서 신호를 주고받았다.꼬리 끝이 눈부시게 빛나 멀리 떨어진 외국까지 닿아 바다의 길잡이가 된다.꼬리 끝이 빛나며 반짝인다. 빛이 아득히 먼 곳까지 닿아서 길 잃은 자들의 이정표가 된다.꼬리의 빛은 멀리까지 전해지기 때문에 예전부터 봉화 역할로서 중요하게 여겨지고 있다.전룡의 빛은 우주에서도 보인다. 옛날 사람은 전룡의 빛을 써서 멀리 있는 동료와 신호를 주고받았다.자료 없음꼬리의 빛은 우주까지 도달하여 어디에 있든 바로 알 수 있다. 그래서 평소에는 끄고 있다.꼬리는 강하고 밝게 빛난다. 뱃사람들의 길잡이로서 옛날부터 소중히 여겨져 왔다.자료 없음","전기","","괴수,육상"
"아르코","가끔 아르코가 모여서 춤을 추는 듯한 동작을 보인다. 태양을 부르는 의식이라 전해진다.남국에 널리 분포하여 서식하고 있다. 춤출 때 꽃잎끼리 서로 부딪히며 기분 좋은 소리가 울려 퍼진다.아르코들이 춤추면 꽃잎들이 부딪히며 아름답고 기분 좋은 소리를 낸다.태양의 빛을 잔뜩 받으면 몸의 잎사귀가 빙글빙글 돌기 시작한다. 아르코의 춤은 남쪽 나라의 명물이다.좀 더 악취를 풍기는 냄새꼬 쪽이 진화하면 아름다운 꽃을 피운 아르코가 된다. 밤이 되면 꽃잎을 오므리고 잔다.태양을 쬐어 꽃잎이 물든다. 날씨가 흐릴 때 춤추는 댄스는 태양을 부르는 의식이라고 여겨지고 있다.남국에 널리 분포하여 서식하고 있다. 춤출 때 꽃잎끼리 서로 부딪히며 기분 좋은 소리가 울려 퍼진다.가끔 아르코가 모여서 춤을 추는 듯한 동작을 보인다. 태양을 부르는 의식이라 전해진다.장마의 계절이 끝나면 따뜻한 햇살에 이끌려나온 아르코가 춤추기 시작한다.가끔 아르코가 모여서 춤을 추는 듯한 동작을 보인다. 태양을 부르는 의식이라 전해진다.남국에 널리 분포하여 서식하고 있다. 춤출 때 꽃잎끼리 서로 부딪히며 기분 좋은 소리가 울려 퍼진다.장마의 계절이 끝나면 따뜻한 햇살에 이끌려나온 아르코가 춤추기 시작한다.가끔 아르코가 모여서 춤을 추는 듯한 동작을 보인다. 태양을 부르는 의식이라 전해진다.장마의 계절이 끝나면 따뜻한 햇살에 이끌려나온 아르코가 춤추기 시작한다.태양의 빛을 잔뜩 받으면 몸의 잎사귀가 빙글빙글 돌기 시작한다. 아르코의 춤은 남쪽 나라의 명물이다.좀 더 악취를 풍기는 냄새꼬 쪽이 진화하면 아름다운 꽃을 피운 아르코가 된다. 밤이 되면 꽃잎을 오므리고 잔다.자료 없음남국에 널리 분포하여 서식하고 있다. 춤출 때 꽃잎끼리 서로 부딪혀서 기분 좋은 소리가 울려 퍼진다.가끔 아르코가 모여서 춤을 추는 듯한 동작을 한다. 태양을 부르는 의식이라 전해진다.","풀","","식물"
"마릴","꼬리 끝에는 물보다 가벼운 기름이 가득 차 있어서 물에 빠지지 않고 강을 건널 수 있다.꼬리의 끝이 부레의 역할을 하기 때문에 거센 물살에도 빠지거나 하지 않는다.전신의 털은 물을 튕겨내는 성질을 지녀 물을 끼얹어도 말라 있다.기름이 가득한 꼬리는 튜브 대용이다.수면에 꼬리만 떠 있을 때는 잠수하여 물풀을 먹고 있다는 표시다.흐름이 빠른 강에서 먹이를 잡을 때는 꼬리를 강가의 나무줄기에 휘감는다. 꼬리는 탄력이 있어서 늘어나는 구조다.물을 튕겨내는 털로 덮여 있는 덕분에 물속에서 물의 저항을 받지 않아 빠른 스피드로 헤엄칠 수 있다.꼬리의 끝이 부레의 역할을 하기 때문에 거센 물살에도 빠지거나 하지 않는다.꼬리 끝에는 물보다 가벼운 기름이 가득 차 있어서 물에 빠지지 않고 강을 건널 수 있다.꼬리를 부낭으로 사용해서 물속에 잠수한다. 강바닥의 수초를 좋아한다.꼬리의 끝에는 물보다 가벼운 기름이 가득 차 있어서 부낭 대신 쓸 수 있다.꼬리 끝에 기름이 가득 차 있어 물에 뜨기 때문에아무리 흐름이 격한 강에서도 물에 빠지지 않는다.꼬리 끝에는 물보다 가벼운 기름이 가득 차 있어서 물에 빠지지 않고 강을 건널 수 있다.꼬리의 끝이 부레의 역할을 하기 때문에 거센 물살에도 빠지거나 하지 않는다.꼬리 끝에 기름이 가득 차 있어 물에 뜨기 때문에아무리 흐름이 격한 강에서도 물에 빠지지 않는다.기름이 가득 차 있는 꼬리가 부낭을 대신하기 때문에 물살이 빠른 강에서도 문제없다.전신의 털은 물을 튕겨내는 성질을 지녀 물을 끼얹어도 말라 있다.꼬리의 끝에는 물보다 가벼운 기름이 가득 차 있어서 부낭 대신 쓸 수 있다.기름이 가득한 꼬리는 튜브 대용이다.수면에 꼬리만 떠 있을 때는 잠수하여 물풀을 먹고 있다는 표시다.흐름이 빠른 강에서 먹이를 잡을 때는 꼬리를 강가의 나무줄기에 휘감는다. 꼬리는 탄력이 있어서 늘어나는 구조다.도감에 없음등장하지 않음둥근 꼬리는 튜브 대용이다. 그 안에는 영양으로 가득 찬 기름이 들어 있다.물을 잘 튕겨내는 털은 차가운 바다에 있다가 나와도 금방 말라서 춥지 않다.","물","물","수중1,요정"
"마릴리","가만히 귀를 기울이면 세차게 흐르는 강 안에 무엇이 있는지 분간할 수 있다.물놀이를 할 때 물이 들어가지 않도록 긴 귀를 감고 있다.배의 거품 같은 무늬는 물속에서 자신의 모습을 위장하게 해준다.긴 귀는 마릴리의 중요한 센서다. 귀를 기울이면 물살이 격한 강에서도 그곳에 있는 먹이의 종류를 안다.공기로 풍선을 만들 수 있다. 포켓몬이 물에 빠져 있으면 공기 방울을 만들어내 호흡을 할 수 있게 해준다.거의 하루종일 물속에서 지낸다. 몸의 색깔과 무늬는 물속에서 적의 눈에 잘 띄지 않도록 해주는 카모플라쥬.물놀이를 할 때 물이 들어가지 않도록 긴 귀를 감고 있다.가만히 귀를 기울이면 세차게 흐르는 강 안에 무엇이 있는지 분간할 수 있다.강이나 호수에 서식한다. 물속에서는 몸의 색깔과 무늬가 상대의 눈을 속인다.긴 귀는 우수한 센서다. 강바닥에서 움직이는 생명체의 소리를 분간할 수 있다.하루 온종일 물속에서 지낼 수 있는 것은 공기를 실컷 들이마셔 모아두기 때문이다.가만히 귀를 기울이면 세차게 흐르는 강 안에 무엇이 있는지 분간할 수 있다.물놀이를 할 때 물이 들어가지 않도록 긴 귀를 감고 있다.하루 온종일 물속에서 지낼 수 있는 것은 공기를 실컷 들이마셔 모아두기 때문이다.긴 귀는 뛰어난 센서. 물속의 소리를 구별하여 무엇이 움직이는지 알 수 있다.긴 귀는 우수한 센서다. 강바닥에서 움직이는 생명체의 소리를 분간할 수 있다.배의 거품 같은 무늬는 물속에서 자신의 모습을 위장하게 해준다.긴 귀는 마릴리의 중요한 센서다. 귀를 기울이면 물살이 격한 강에서도 그곳에 있는 먹이의 종류를 안다.공기로 풍선을 만들 수 있다. 포켓몬이 물에 빠져 있으면 공기 방울을 만들어내 호흡을 할 수 있게 해준다.도감에 없음등장하지 않음하루의 대부분을 물속에서 지낸다. 맑은 날에는 수면으로 올라와서 햇볕을 쬔다.공기로 가득 찬 거품을 만든다. 루리리가 강에서 놀 때는 이 거품으로 감싸준다.","물","물","수중1,요정"
"꼬지모","항상 나무인 척하고 있다. 몸의 구조는 식물보다 돌이나 바위에 가까운 듯하다.습격당하지 않도록 나무 흉내를 낸다. 물에 약하기 때문에 비가 내리면 어느 순간에 모습을 감춰버린다.바람도 안 부는데 흔들리는 나무를 발견했다면 그것이 꼬지모. 비 오는 날에는 모습을 감춘다고 한다.적에게 습격당하지 않으려 나무인 척한다.양손이 일 년 내내 초록빛이라 겨울에는 가짜임이 바로 들통 난다.습격당하지 않도록 나무 흉내를 낸다. 물에 약하기 때문에 비가 내리면 어느 순간에 모습을 감춰버린다.항상 나무인 척하고 있다. 몸의 구조는 식물보다 돌이나 바위에 가까운 듯하다.수목처럼 보이는 몸은 실제로는 바위나 돌에 가깝다. 물에는 대단히 약하다.나무인 척해서 길가에 서 있지만 비가 내리면 어느 사이엔가 모습을 감춘다.공격받지 않기 위해 필사적으로 나무 흉내를 내며 물을 싫어하여 비가 올 때는 어딘가로 사라진다.항상 나무인 척하고 있다. 몸의 구조는 식물보다 돌이나 바위에 가까운 듯하다.습격당하지 않도록 나무 흉내를 낸다. 물에 약하기 때문에 비가 내리면 어느 순간에 모습을 감춰버린다.공격받지 않기 위해 필사적으로 나무 흉내를 내며, 물을 싫어하여 비가 올 때는 어딘가로 사라진다.항상 나무인 척하고 있다. 몸의 구조는 식물보다 돌이나 바위에 가까운 듯하다.습격당하지 않도록 나무흉내를 낸다. 물에 약하기 때문에 비가 내리면 어느 순간에 모습을 감춰버린다.적에게 습격당하지 않으려 나무인 척한다.양손이 일 년 내내 초록빛이라 겨울에는 가짜임이 바로 들통 난다.공격을 당하지 않기 위해 나무인 척 하지만 싫어하는 물을 뒤집어쓰면 당황해서 도망가버린다.노인을 중심으로 인기다. 초록색 부분이 클수록 마니아의 평가가 높아지는 듯하다.노인에게 인기로 전문지가 있을 정도다. 애호가는 팔의 길이와 각도에 신경 쓴다.유연하면서도 강인한 팔은 같은 포즈를 계속해서 취하는 동안 단련된 덕분에 얻을 수 있었다.자료 없음바람도 불지 않는데 흔들리는 나무를 발견했다면 그게 바로 꼬지모다. 비가 오는 날에는 모습을 감춘다고 한다.습격당하지 않도록 나무 흉내를 낸다. 물에 약하기 때문에 비가 내리면 어느 틈에 모습을 감춰버린다.","바위","","광물"
"왕구리","울음소리가 울려퍼지면 여기저기서 발챙이랑 슈륙챙이들이 모인다.3마리 이상 왕구리가 모이면 반드시 고함치는 듯한 울음소리로 합창하기 시작한다.목을 크게 부풀리며 울기 시작하면 주변에 있는 발챙이나 슈륙챙이가 곧바로 모인다.머리의 말린 머리칼은 왕의 징표이다. 길고 아름답게 말린 왕구리일수록 동료에게 존경받는다고 전해진다.3마리 이상 왕구리가 모이면 반드시 고함치는 듯한 울음소리로 합창하기 시작한다.울음소리가 울려퍼지면 여기저기서 발챙이랑 슈륙챙이들이 모인다.왕구리를 리더로 해서 그룹이 만들어진다. 왕구리의 울음소리가 발챙이들을 따르게 한다.울음소리가 울려퍼지면 여기저기서 발챙이랑 슈륙챙이들이 모인다.3마리 이상 왕구리가 모이면 반드시 고함치는 듯한 울음소리로 합창하기 시작한다.왕구리를 리더로 해서 그룹이 만들어진다. 왕구리의 울음소리가 발챙이들을 따르게 한다.3마리 이상 왕구리가 모이면 반드시 고함치는 듯한 울음소리로 합창하기 시작한다.울음소리가 울려 퍼지면 여기저기에서 발챙이와 슈륙챙이들이 모인다.머리의 말린 머리칼은 왕의 징표이다. 길고 아름답게 말린 왕구리일수록 동료에게 존경받는다고 전해진다.달밤에 모여 대합창을 한다. 그 울음소리는 고함치는 것 같아 아름답지는 않지만 멋이 있다.발챙이와 슈륙챙이의 리더. 왕구리가 크게 꾸짖으면 모두 겁을 먹고 그 자리에 엎드린다.고함치는 듯한 울음소리에도 어느 작곡가는 영향을 받아 아름다운 발라드를 만들었다.둥글게 말린 머리칼이 길고 훌륭한 왕구리일수록 많은 발챙이나 슈륙챙이가 따르고 있다.등장하지 않음밤이 되면 연못 근처에 나타난다. 고함치는 듯한 울음소리로 영역을 알린다.수컷의 울음소리가 더 크다. 나지막하고 위협적인 목소리로 우는 왕구리가 암컷에게 인기다.","물","","수중1"
"통통코","통통코끼리 모여 바람에 날아가지 않도록 하고 있다. 단 산들바람에 날리는 것은 좋아한다.매우 가벼운 몸을 가졌다. 바람에 날아가지 않도록 단단히 지면을 밟아 지탱하고 있다.산들바람이 부는 것만으로도 둥실둥실 떠버리고 말아 옆마을 까지 가고 만다.바람을 타고 둥실둥실 떠다니는 포켓몬. 강풍을 느끼면 동료들끼리 잎사귀를 휘감아 날려가지 않을 준비를 한다.매우 가벼운 몸을 가졌다. 바람에 날아가지 않도록 단단히 지면을 밟아 지탱하고 있다.통통코끼리 모여 바람에 날아가지 않도록 하고 있다. 단 산들바람에 날리는 것은 좋아한다.바람에 날려 떠다닌다. 산과 들에 통통코가 모여들면 봄이 찾아온다고 전해진다.통통코끼리 모여 바람에 날아가지 않도록 하고 있다. 단 산들바람에 날리는 것은 좋아한다.매우 가벼운 몸을 가졌다. 바람에 날아가지 않도록 단단히 지면을 밟아 지탱하고 있다.바람에 날려 떠다닌다. 산과 들에 통통코가 모여들면 봄이 찾아온다고 전해진다.매우 가벼운 몸을 가졌다. 바람에 날아가지 않도록 단단히 지면을 밟아 지탱하고 있다.바람에 날려 떠다닌다. 산과 들에 통통코가 모여들면 봄이 찾아온다고 전해진다.바람을 타고 둥실둥실 떠다니는 포켓몬. 강풍을 느끼면 동료들끼리 잎사귀를 휘감아 날려가지 않을 준비를 한다.자료 없음","풀","비행","요정,식물"
"두코","머리 위에 핀 꽃은 기온에 따라 피거나 지는 성질을 가졌다.태양의 빛을 잘 받기 위해 꽃잎을 펼칠 뿐만 아니라 가까이 가려고 하늘로 떠올라버린다.비가 내리면 곧바로 머리 위의 꽃을 닫고 젖지 않도록 그늘에 숨는다.기온이 18도를 넘으면 꽃이 핀다. 온도에 따라 꽃이 피는 모습이 바뀌어서 온도계 대신 쓰기도 한다.태양의 빛을 잘 받기 위해 꽃잎을 펼칠 뿐만 아니라 가까이 가려고 하늘로 떠올라버린다.머리 위에 핀 꽃은 기온에 따라 피거나 지는 성질을 가졌다.기온이 높아지면 꽃이 핀다. 하늘에 떠서 햇살을 가득 쬐려고 한다.머리 위에 핀 꽃은 기온에 따라 피거나 지는 성질을 가졌다.태양의 빛을 잘 받기 위해 꽃잎을 펼칠 뿐만 아니라 가까이 가려고 하늘로 떠올라버린다.기온이 높아지면 꽃이 핀다. 하늘에 떠서 햇살을 가득 쬐려고 한다.머리 위에 핀 꽃은 기온에 따라 펴지거나 오므라드는 성질을 가졌다.태양의 빛을 잘 받기 위해 꽃잎을 펼칠 뿐만 아니라 가까이 가려고 하늘로 떠올라버린다.기온이 18도를 넘으면 꽃이 핀다. 온도에 따라 꽃이 피는 모습이 바뀌어서 온도계 대신 쓰기도 한다.자료 없음","풀","비행","요정,식물"
"솜솜코","한번 바람을 타면 솜 포자를 자유자재로 움직이며 세계일주를 해버린다.계절풍을 따라 흘러다니며 자손을 늘리기 위해 포자를 세계 여기저기에 흩뿌린다.어떤 바람에 흔들려도 솜털을 자유자재로 조종해서 세계 어느 곳이든 간다.따뜻한 남풍을 타고 바다를 건너 외국까지 날아가는 포켓몬이다. 차가운 공기에 닿으면 땅에 내려온다.계절풍을 따라 흘러다니며 자손을 늘리기 위해 포자를 세계 여기저기에 흩뿌린다.한번 바람을 타면 솜 포자를 자유자재로 움직이며 세계일주를 해버린다.계절풍에 날려서 세계일주를 해버린다. 도중에 솜 포자를 흩뿌린다.계절풍에 날려서 세계 일주를 해 버린다. 도중에 솜 포자를 흩뿌린다.한번 바람을 타면 솜 포자를 자유자재로 움직이며 세계일주를 해버린다.계절풍을 따라 흘러다니며 자손을 늘리기 위해 포자를 세계 여기저기에 흩뿌린다.계절풍에 날려서 세계일주를 해버린다. 도중에 솜 포자를 흩뿌린다.어떤 바람이 불더라도 솜털을 자유자재로 조종하여 세계의 좋아하는 곳으로 갈 수 있다.따뜻한 남풍을 타고 바다를 건너 외국까지 날아가는 포켓몬이다. 차가운 공기에 닿으면 땅에 내려온다.자료 없음","풀","비행","요정,식물"
"에이팜","힘이 센 꼬리만으로 나뭇가지에 매달려서 몸을 지탱할 수 있다.높은 나무 위에서 살고 있다. 나뭇가지에서 가지로 뛰어 건널 때 꼬리로 능숙하게 밸런스를 잡는다.꼬리를 써서 나뭇가지에 매달린다. 다음 나뭇가지로 뛰어 건널 때 몸의 반동을 이용한다.능숙하게 움직이는 꼬리 끝을 손바닥 대신 사용하다 보니 반대로 양손이 둔해져 버린 포켓몬이다.높은 나무 위에서 살고 있다. 나뭇가지에서 가지로 뛰어 건널 때 꼬리로 능숙하게 밸런스를 잡는다.힘이 센 꼬리만으로 나뭇가지에 매달려서 몸을 지탱할 수 있다.손을 뻗어도 닿지 않는 가지에 자라는 과일을 꼬리로 딴다. 실제 손보다도 솜씨가 좋다.큰 나무 위에서 산다. 자고 있는 동안 떨어지지 않도록 꼬리를 줄기에 휘감아둔다.꼬리를 능숙하게 사용하여 손보다 자유자재로 움직이며 높은 나무 위에서 지낸다.힘이 센 꼬리만으로 나뭇가지에 매달려서 몸을 지탱할 수 있다.높은 나무 위에서 살고 있다. 나뭇가지에서 가지로 뛰어 건널 때 꼬리로 능숙하게 밸런스를 잡는다.꼬리를 능숙하게 사용하여 손보다 자유자재로 움직이며 높은 나무 위에서 지낸다.높은 나무 위에서 살고 있다. 나뭇가지에서 가지로 건너뛸 때 꼬리로 능숙하게 밸런스를 잡는다.힘이 센 꼬리만으로 나뭇가지에 매달려서 몸을 지탱할 수 있다.능숙하게 움직이는 꼬리 끝을 손바닥 대신 사용하다 보니 반대로 양손이 둔해져 버린 포켓몬이다.자료 없음꼬리로 이것저것 하는 사이에 손이 둔해지고 말았다. 높은 나무 위에 둥지를 만든다.나무 위에서 먹이를 찾는다. 좋아하는 달콤아를 발견하면 흥분해서 덤벼든다.자료 없음","노말","","육상"
"해너츠","어느 날 아침 갑자기 떨어진다. 깨비참에게 습격당하면 잎사귀를 세차게 흔들어서 쫓아 버린다.나뭇잎의 뒷면에 모인 이슬만을 먹고 산다. 그 밖에는 아무것도 먹지 않는다고 한다.매우 허약하다. 습격받아도 잎사귀를 필사적으로 흔들어 쫓아내는게 한계다.몸에 모은 영양을 진화할 때까지 간직하기 위해 거의 움직이려 하지 않는다. 아무것도 먹지 않고 아침 이슬만 마시고 있다.나뭇잎의 뒷면에 모인 이슬만을 먹고 산다. 그 밖에는 아무것도 먹지 않는다고 한다.어느 날 아침 갑자기 떨어진다. 깨비참에게 습격당하면 잎사귀를 세차게 흔들어서 쫓아 버린다.어느날 아침 갑자기 떨어진다. 여름이 추웠던 다음해에는 수가 폭발적으로 늘어난다.어느 날 아침 갑자기 떨어진다. 깨비참에게 습격당하면 잎사귀를 세차게 흔들어서 쫓아 버린다.나뭇잎의 뒷면에 모인 이슬만을 먹고 산다. 그 밖에는 아무것도 먹지 않는다고 한다.어느 날 아침 갑자기 떨어진다. 여름이 추웠던 다음해에는 수가 폭발적으로 늘어난다.어느 날 아침 갑자기 떨어진다. 약한 것을 알고 있어 진화까지 한결같이 영양을 모은다.어느 날 아침 갑자기 떨어진다. 깨비참에게 습격당하면 잎사귀를 세차게 흔들어서 쫓아 버린다.나뭇잎의 뒷면에 모인 이슬만을 먹고 산다. 그 밖에는 아무것도 먹지 않는다고 한다.몸에 모은 영양을 진화할 때까지 간직하기 위해 거의 움직이려 하지 않는다. 아무것도 먹지 않고 아침 이슬만 마시고 있다.자료 없음","풀","","식물"
"해루미","햇빛을 에너지로 바꾼다. 태양이 저물어 어두워지면 꽃잎을 닫고 그자리에서 머문다.낮에는 지나칠 정도로 활발히 돌아다니지만 해가 저물면 돌연 움직이지 않게 된다.뜨거운 계절이 다가오면 얼굴의 꽃잎이 선명해지고 활발하게 움직이게 된다.태양 에너지에서 영양을 만들어낸다. 기온이 높은 낮에는 활발하게 움직이고 태양이 지면 뚝 하니 움직이지 않게 된다.낮에는 지나칠 정도로 활발히 돌아다니지만 해가 저물면 돌연 움직이지 않게 된다.햇빛을 에너지로 바꾼다. 태양이 저물어 어두워지면 꽃잎을 닫고 그자리에서 머문다.따뜻한 햇살이 에너지다. 태양을 쫓아 이동하는 습성으로 알려져 있다.햇빛을 에너지로 바꾼다. 태양이 저물어 어두워지면 꽃잎을 닫고 그자리에서 머문다.낮에는 지나칠 정도로 활발히 돌아다니지만 해가 저물면 돌연 움직이지 않게 된다.따뜻한 햇살이 에너지다. 태양을 쫓아 이동하는 습성으로 알려져 있다.쬔 햇볕을 에너지로 변환하기 위해 낮에는 계속 태양 쪽을 바라본다.더운 계절이 다가오면 얼굴의 꽃잎이 선명해지고 활발하게 움직이게 된다.따뜻한 햇살이 에너지다. 태양을 쫓아 이동하는 습성으로 알려져 있다.태양 에너지에서 영양을 만들어낸다. 기온이 높은 낮에는 활발하게 움직이고 태양이 지면 뚝 하니 움직이지 않게 된다.자료 없음","풀","","식물"
