"name","desc","type1","type2","egg_group"
"크라파","먹은 나무열매 씨앗을 부리에 저장한다. 적이나 먹이와 마주치면 한 번에 발사한다.부리를 젖혀서 여러 가지 소리로 운다. 꽤 시끄러워서 인근에 미움을 산다.부리의 끝을 뒤로 젖혀 100가지 이상의 울음소리를 자유롭게 낼 수 있다.먹은 나무열매의 씨를 부리에서 발사한다. 씨는 대지에 흩어져서 새로운 풀과 나무가 자라난다.자료 없음","노말","비행","비행"
"왕큰부리","부리를 발열시켜 싸운다. 그 온도는 100도를 훨씬 넘어 쪼이기만 해도 큰 화상을 입는다.체내의 가스를 부리 안에서 폭발시켜 씨앗을 발사. 큰 바위도 가루로 만들어버릴 정도의 파워다.동료와 부리를 부딪히며 커뮤니케이션한다. 부딪히는 강도나 횟수로 기분을 전달한다.암수의 사이가 좋다고 알려져 있다. 행운을 부르기 위해 결혼식에 데리고 온다.자료 없음","노말","비행","비행"
"영구스","날카로운 이빨로 아무거나 물어버린다. 원래 알로라에 서식하지 않고 다른 지방에서 데리고 왔다.먹이를 찾아 계속 돌아다닌다. 날이 저물 즈음엔 지쳐서 쓰러지듯이 그 자리에서 잠든다.긴 몸통은 거의 위장으로 이루어져 있다. 대식가여서 식비를 무시할 수 없다.무엇이든 먹지만 신선하고 살아 있는 것을 좋아해서 먹이를 찾아 길을 누비고 다닌다.등장하지 않음","노말","","육상"
"형사구스","먹이의 흔적을 찾으면 끈질기게 그 자리에 잠복하지만 날이 저물면 꾸벅꾸벅 존다.꼬렛과 레트라를 좋아하지만 주행성이라 마주치지 못한다. 강한 인내력이 자랑인 포켓몬이다.원래 알로라에 없었지만, 옛날 꼬렛이 대량으로 발생했을 때 데려왔다.매우 강한 성질이지만 좋아하는 꼬렛을 발견하면 이성을 잃고 덤벼든다.등장하지 않음","노말","","육상"
"턱지충이","튼튼한 턱으로 나무를 갉아서 수액을 마신다. 평소에는 땅속에서 산다.새포켓몬에게 공격받지 않도록 전류포켓몬이 사는 장소에 모여있는 일이 많다.혹시 소굴을 발견하더라도 손을 넣으면 안 된다. 싫어하는 턱지충이에게 물린다.끈적끈적한 실을 뿜어 상대의 움직임을 멈추고 날카롭고 튼튼한 턱으로 집어서 처리한다.등장하지 않음커다란 턱은 굵은 가지를 부러뜨릴 정도의 위력을 가졌다. 천적인 파라꼬도 견디지 못하고 도망친다.커다란 턱으로 숲에서 땅을 파고 굴을 만든다. 달콤한 수액을 매우 좋아한다.","벌레","","벌레"
"전지충이","체내에 축전 기능을 갖추고 있다. 캠핑할 때 1마리 있으면 아주 고마운 포켓몬이다.먹은 먹이를 소화할 때 발생하는 전기 에너지를 전기 주머니에 저장하고 있다.낙엽에 묻혀 거의 움직이지 않고 그저 부엽토만 먹는다. 잘못 밟으면 찌릿찌릿하다.공격을 받아도 튼튼한 껍질로 철저히 방어한다. 끈질긴 상대에게는 전기로 반격한다.등장하지 않음튼튼한 껍질로 몸을 보호한다. 턱의 끝부분에서 전기를 흘려보내 반격한다.먹은 낙엽을 소화할 때 전기가 발생하는 구조로 되어 있다. 배의 전기 주머니에 충전된다.","벌레","전기","벌레"
"투구뿌논","날아다니며 틈을 노린다. 전기 에너지를 큰 턱으로 모아서 적에게 발사한다.배에 있는 발전기관에서 전기를 일으킨다. 전격 빔으로 새포켓몬도 압도한다.복부에 발전기관을 갖고 있다. 큰 턱에 에너지를 모아 굉장한 전격을 쏜다.아크로바틱한 비행으로 적을 교란한다. 풀이 죽은 틈을 타 전격 빔을 가한다.등장하지 않음복부에서 만든 전기를 커다란 턱에 집중시켜서 고출력의 빔을 쏜다.예비 배터리로서 전지충이를 안고 날면 높은 전력의 전자빔을 연사할 수 있다.","벌레","전기","벌레"
"오기지게","가위로 약점을 가드 하면서 틈을 노려 펀치를 날린다. 진 쪽은 거품을 물고 다운된다.심하게 때려서 집게는 잘 떨어지지만 바로 자란다. 집게 속살은 적지만 풍미가 있고 맛있다.딱딱한 집게는 공격과 수비에 모두 능하다. 오기지게끼리의 싸움은 복싱 같다.야자나무로 착각하고 나시에 오르는 일도 있다. 분노를 사 내동댕이쳐진 다음 짓밟힌다.자료 없음","격투","","수중3"
"모단단게","톱을 노리려다 설산에서 헤매게 되고 추위를 견디던 중에 털이 생겨서 진화했다.아무튼 무작정 때린다. 여차하면 집게를 스스로 끊어 로켓처럼 발사해서 때린다.집게 안에 냉기를 모아 때려눕힌다. 두꺼운 얼음벽도 가루로 만들어 버린다.생각하기보다는 일단 때리고 본다. 눈사태를 펀치 러시로 되받아쳤다는 기록도 있다.자료 없음","격투","얼음","수중3"
"춤추새","날개를 부딪쳐서 발화시킨다. 화려한 스텝을 밟으면서 격렬한 불꽃을 퍼붓는다.다홍꿀을 빨아들인 춤추새. 정열적인 스텝으로 적의 몸도 마음도 불태운다.정열젓인 댄스로 적의 마음을 사로잡아 방심하게 한 후 타오르는 불꽃으로 태워버린다.다홍꿀을 빨아들인 춤추새. 트레이너가 틀린 지시를 내리면 격렬하게 화를 내는 격정적인 성걱이다.자료 없음","불꽃","비행","비행"
"에블리","꽃의 꿀이나 꽃가루가 먹이다. 오라를 느끼는 힘을 지니고 있어 필 것 같은 꽃을 구별한다.꽃을 닮은 오라를 가진 사람의 머리 위에는 많은 에블리가 모여든다.꽃의 꿀과 화분을 좋아한다. 꽃밭에서 먹이를 두고 버터플과 옥신각신한다.생물의 오라를 느낀다. 오라를 통해 움직임을 먼저 읽어서 적을 농락하는 것이 특기다.등장하지 않음꽃가루와 꿀을 아주 좋아한다. 꼬모카의 꽃가루를 노리고 에블리가 주변을 날아다닌다.상대가 내뿜는 오라로 다음 행동을 예측한다. 공격을 가볍게 피하고 반격한다.","벌레","페어리","벌레,요정"
"에리본","꽃가루를 뭉쳐서 경단을 만든다. 식용부터 전투용까지 많은 종류가 있다.에리본의 꽃가루경단은 영양 만점인 것도 있다. 영양제로 팔리기도 한다.화분이 축축해져서 비를 싫어한다. 구름의 움직임이 수상해지면 나무 구멍에서 움직이지 않는다.습도나 바람의 방향으로 날씨를 예측할 수 있다. 맑은 날씨가 이어지는 때에만 모습을 보인다.등장하지 않음꽃가루와 꿀을 섞어서 경단을 만든다. 조합하는 종류와 양에 따라 효과가 달라진다.비에 젖는 것을 매우 싫어한다. 흐린 날이 많은 가라르지방에서는 모습을 좀처럼 보기 힘들다.","벌레","페어리","벌레,요정"
"암멍이","잘 따르기 때문에 초보자에게 추천하는 포켓몬으로 불리지만 크면 기질이 거칠어진다.옛날부터 사람과 살아왔다. 트레이너가 슬퍼하면 그것을 헤아리고 곁을 떠나지 않는다.자라면서 거칠고 공격적으로 변한다. 감당이 안 돼서 버리는 트레이너도 적지 않다.목에 있는 바위를 비벼대는 것은 친밀하다는 증거다. 단 바위는 날카로워서 꽤 아프다.등장하지 않음잘 따르지만 무는 버릇이 있어 계속 기르기에는 상당한 노력이 필요하다.목의 바위를 땅에 세게 부딪쳐서 상대를 위협한다. 풀이 죽는 순간에 덮친다.","바위","","육상"
"루가루암","재빨리 움직여 적을 어지럽힌다. 발톱이나 이빨 외에 갈기의 뾰족한 바위도 무기의 하나다.어릴 때부터 바르게 키우면 절대 트레이너를 배신하지 않는 믿음직한 동료가 된다.바위로 된 갈기는 날카로운 나이프처럼 잘 잘린다. 천천히 먹이를 궁지로 몰아 약하게 만든 후 숨통을 끊는다.갈기에 있는 바위는 나이프보다 예리하고 날카롭다. 떨어진 파편은 부적으로써 소중히 여겨진다.등장하지 않음냉정하며 신중하다. 갈기의 바위는 잘 드는 면도날처럼 날카롭다.빠른 움직임으로 먹이를 차츰차츰 궁지에 몰아넣는다. 이빨은 항상 급소를 노리고 있다.","바위","","육상"
"약어리","위험해지면 눈을 글썽이면서 반짝인다. 그 빛에 모이는 동료와 함께 적에 대항한다.너무도 약하고 너무도 맛있어서 항상 모두가 노리지만 괴롭히면 험한 꼴을 당한다.약해서 무리 지어 행동한다. 하지만 혼자 떨어져서 헤엄치는 모습도 자주 볼 수 있다.위험해지면 눈을 반짝여서 동료를 부른다. 그 빛은 40km 밖까지 도달한다.등장하지 않음1마리로는 너무나도 허약해서 무리를 지어 상대에게 맞서는 능력을 습득했다.위험을 느끼면 눈물을 글썽인다. 눈물의 빛은 그들만의 신호로 신호를 받고 많은 동료가 모인다.","물","","수중2"
"시마사리","머리에 있는 독 가시로 먹이를 찌른다. 약해졌을 때 10개의 촉수로 잡아서 마무리한다.해저나 해안을 기어다닌다. 코산호의 머리에서 자라는 산호를 아주 좋아한다.코산호의 가지를 먹기 때문에 자연스럽게 떨어지는 가지를 모아 가공하는 장인들의 미움을 받고 있다.머리 이외의 곳이라면 찢겨 나가더라도 금방 재생한다. 하룻밤 자고 나면 원래대로 돌아온다.등장하지 않음가시에 찔리면 먼저 저리기 시작하며 이윽고 마구 긁고 싶을 정도의 가려움에 고통받는다.알로라지방의 시마사리와 달리 가라르의 시마사리는 코산호의 가지의 맛을 아직 모른다.","독","물","수중1"
"더시마사리","12개의 다리로 해저를 기어 다닌다. 더시마사리가 기어 다닌 자리에는 코산호의 찌꺼기가 흩어져있다.더시마사리의 독에 당하면 3일 밤낮으로 심한 고통에 시달리며 살아나더라도 후유증이 남는다.맹독의 가시를 날려서 적을 공격한다. 다가온 상대는 발톱으로 쓸어버린다.12개의 다리로 내부를 지키는 돔을 만든다. 조수의 흐름에 영향을 받지 않아 매우 쾌적하다.등장하지 않음가라르지방의 차가운 수온을 견디기 위해 다리로 돔을 만든 뒤 체온으로 내부를 덥힌다.고래왕도 사흘 밤낮 괴로워할 정도의 맹독을 체내 독주머니에 듬뿍 비축하고 있다.","독","물","수중1"
"머드나기","다리에 달라붙은 진흙이 다리를 튼튼히 받들어 힘차게 달려나갈 수 있다.고집이 세고 제멋대로인 성격이다. 흙을 삼켜서 진흙을 만들어 진흙 장난을 하는 것이 일과다.진흙 놀이를 매우 좋아한다. 매일 진흙을 뒤집어쓰지 않으면 스트레스가 쌓여 말을 듣지 않게 된다.상당한 힘을 가졌다. 자신의 체중의 50배에 달하는 짐을 실어도 전혀 아무렇지도 않다.등장하지 않음체중의 50배에 달하는 짐을 가볍게 운반할 정도로 힘이 장사다. 진흙을 다루는 데에 능하다.흙을 먹어서 만든 진흙을 다리에 바르면 험한 길에서도 미끄러지지 않고 걸을 수 있게 된다.","땅","","육상"
"만마드","입에서 뱉어내는 진흙이 굳으면 비바람에도 끄떡없어 옛날 집의 벽에는 자주 발려 있었다.진흙을 두른 묵직한 킥이 특기 공격. 대형 트럭도 간단하게 고철이 되고 만다.어떤 일에도 동요하지 않고 차분하다. 입에 머금은 흙과 침을 섞어 특수한 진흙을 만든다.10톤이나 되는 짐을 끌면서 삼일 밤낮 쉬지 않고 산길을 걸을 수 있다.등장하지 않음진흙으로 굳힌 다리는 바위보다도 단단해져서 일격에 트럭을 파괴할 정도의 위력을 보인다.10톤이 넘는 짐을 끌고 자지도 쉬지도 않고 가라르지방을 종단할 수 있는 지구력이 있다.","땅","","육상"
"물거미","먹이를 찾아서 지상으로 올라온다. 수포를 뒤집어 쓴 것은 호흡과 부드러운 머리를 보호하기 위해서다.먹이나 적을 발견하면 머리에 쓴 수포를 튕겨서 물을 맞힌다.물거미끼리 만나면 머리의 수포를 자랑하며 어필한다. 작은 쪽이 뒤로 물러난다.물속에 녹아 있는 산소로만 호흡할 수 있어서 수포를 쓰고 육지를 돌아다닌다.등장하지 않음엉덩이로 수포를 부풀려서 머리를 감싼다. 동료끼리 수포의 크기를 비교한다.평소에는 물속에서 생활하지만 먹이를 찾으러 육지로 올라올 때는 수포를 뒤집어쓴다.","물","벌레","수중1,벌레"
"깨비물거미","두부의 수포로 박치기한다. 작은 포켓몬이라면 그대로 수포에 싸여 익사한다.겉보기와 다르게 주위를 잘 챙긴다. 작고 약한 동료를 발견하면 수포 안에 넣어서 지킨다.평소에는 물 안에서 지낸다. 배가 부를 때는 숨통을 끊은 먹이를 머리의 수포에 넣어 둔다.중요한 것을 수포에 넣어 두는 습성이 있다. 주의하지 않으면 트레이너도 넣어 두려 한다.등장하지 않음다리로 수포를 날려서 먹이를 감싼 다음 익사시킨다. 그리고는 시간을 들여 천천히 음미한다.머리의 수포 안에 물거미를 넣어 남은 먹이를 먹이면서 돌봐준다.","물","벌레","수중1,벌레"
"짜랑랑","낮에는 빛을 쐬어 자고 밤이 되면 더욱 안전한 잠자리를 찾아 걸어 다닌다.산뜻하고 달콤한 향기가 난다. 짜랑랑이 숨어있는 풀밭에는 곧잘 에블리가 무리 지어있다.해가 뜨면 4장의 잎을 펼치고 일광욕한다. 머리끝에서 좋은 냄새가 난다.햇빛을 매우 좋아한다. 착실하게 일광욕을 하면 선명한 빛으로 자란다.등장하지 않음태양 빛을 받으면 달콤하고 좋은 향기가 나서 벌레포켓몬들이 모여든다.낮에는 햇빛을 받으며 새근새근 잔다. 한밤중에 잠에서 깨어 활동을 시작한다.","풀","","식물"
"라란티스","선명한 몸의 색을 유지하기 위해서 굉장히 손이 가지만 그것을 취미로 하는 유별난 사람도 있다.낫 모양의 꽃잎에서 빔을 발사한다. 두꺼운 철판도 두 동강 나는 위력이다.벌레포켓몬인 척하는 것은 몸을 지키기 위해서다. 양팔의 꽃잎을 예리해서 잘 자른다.춤추듯 적을 베어가른다. 우아한 모습 때문에 가장 아름다운 풀포켓몬이라 불린다.등장하지 않음아름다운 꽃 포켓몬이다. 잘 자란 라란티스는 훌륭하고 선명한 빛을 띤다.양팔의 꽃잎은 얇고 예리하다. 빛을 모아 빔을 쏘기도 한다.","풀","","식물"
"자마슈","깜빡이면서 빛나는 포자를 주변에 뿌린다. 그 빛을 본 자는 깊은 잠에 빠진다.낮에는 자면서 나무뿌리에서 양분을 흡수한다. 밤에 일어나면 새로운 나무를 찾아 걸어 다닌다.빛이 나는 포자를 주변에 흩뿌린다. 위험하지만 자마슈가 사는 숲의 밤 여행 투어는 인기가 있다.어둡고 습한 곳을 좋아한다. 밤이 되면 버섯의 갓에 모인 포자가 발광한다.등장하지 않음머리의 갓은 매우 맛있다. 숲속의 포켓몬들에게 먹히지만 하룻밤 만에 재생한다.낮에도 어두운 숲에서 생활한다. 점멸하면서 빛나는 포자를 흩뿌려 적을 잠들게 한다.","풀","페어리","식물"
"마셰이드","한밤중에 마셰이드가 사는 숲에 가는 것은 위험하다. 이상한빛에 유인되어 다시는 돌아올 수 없게 된다.깜빡이는 포자를 뿜어내어 잠으로 유도한다. 잠든 먹이의 정기를 빨아들인다.먹이를 잠들게 하고 팔 끝으로 생기를 빼앗는다. 동료가 약해지면 생기를 보내 도와준다.영역을 두고 파라섹트와 싸움을 시작하면 부근 일대는 포자투성이가 되어 버린다.등장하지 않음깜빡이는 포자의 빛으로 먹이를 유인해서 잠들게 한다. 손끝으로 생기를 흡수한다.한밤중에 숲속에서 빛을 발견하더라도 다가가면 안 된다. 마셰이드가 잠들어 버리게 한다.","풀","페어리","식물"
"야도뇽","체액을 태워 독가스를 피운다. 가스를 들이마신 적이 휘청거리면 덮친다.화산이나 건조한 바위에 산다. 달콤한 향기의 독가스를 발산해 벌레포켓몬을 유인하여 덮친다.수컷은 거의 암컷의 지시에 따른다. 잡아 온 먹이도 거의 바치기 때문에 영양 부족으로 진화할 수 없다.독가스로 상대를 비틀비틀 약하게 만든 뒤 덮친다. 언제나 비틀거리는 얼루기에게 약하다.등장하지 않음독주머니에서 만든 체액을 꼬리의 불꽃으로 가열해서 독가스를 발생시키는 구조로 되어 있다.먹이의 뒤로 숨어들어서 눈치채기 전에 독가스를 퍼부어 움직이지 못하게 한다.","독","불꽃","괴수,드래곤"
"염뉴트","어찌 된 영문인지 암컷만 발견되고 있다. 야도뇽의 수컷을 거느리며 역하렘을 만들어서 산다.독가스에는 많은 양의 페로몬이 포함되어있다. 희석하면 관능적인 향수가 만들어진다.동굴 깊은 곳에 살며 페로몬으로 헤롱헤롱하게 만들어 야도뇽을 시중들게 한다.먹이를 잡지 못한 야도뇽은 불꽃을 뿜어내는 손바닥으로 세차게 따귀를 때려서 벌을 준다.등장하지 않음염뉴트는 암컷만이 존재한다. 페로몬 가스를 발생시켜 수컷 야도뇽을 매료시킨다.염뉴트들의 싸움은 거느리고 있는 수컷 야도뇽의 수로 승패가 정해지는 듯하다.","독","불꽃","괴수,드래곤"
"포곰곰","사랑스러운 외모지만 화가나서 버둥거리는 손발에 부딪히면 프로레슬러라도 날아가 버린다.친밀한 사이나 동료 이외의 사람이 만지면 굉장한 힘으로 날뛰기 때문에 매우 위험하다.큰 나무도 꺽을 만큼 힘이 세다. 엉덩이의 기관에서 냄새를 풍겨 동료와 커뮤니케이션을 한다.껴안거나 만지는 것을 아주 싫어한다. 바둥바둥 날뛰면서 저항하는 힘이 굉장하다.등장하지 않음푹신푹신한 털은 감촉이 뛰어나지만 섣불리 손을 댔다간 호되게 반격을 당하고 만다.앞발을 바둥바둥 흔들어 몸을 지키는 모습은 귀엽지만 큰 나무도 꺾을 정도의 위력이 있다.","노말","격투","육상"
"이븐곰","압도적인 근력을 가지는 아주 위험한 포켓몬이다. 서식지는 기본 출입금지다.동료끼리 서로 껴안는 버릇이 있다. 그 힘 때문에 척추가 부러져서 세상을 떠나는 트레이너도 많다.손을 크게 휘두르는 것은 위협과 경계의 신호다. 재빨리 도망치지 않으면 목숨을 보장할 수 없다.무시무시한 괴력을 자랑한다. 알로라지방에서 가장 위험한 포켓몬이라 부르는 사람도 많다.등장하지 않음동료로 인정하면 애정을 표현하기 위해 껴안으려 하지만 뼈가 으스러질 수 있으므로 위험하다.격투가가 무색할 정도의 기술로 먹이를 잡아 양쪽 겨드랑이에 끼우고 거처로 갖고 간다.","노말","격투","육상"
"달콤아","맛있는 냄새가 몸에서 풍긴다. 냄새를 맡고 다가온 왕큰부리에게 통째로 먹힌다.사람이 먹기에는 너무 달지만 달콤아의 땀을 물에 희석하면 적당히 달콤한 주스가 된다.달고 맛있는 냄새 때문에 새포켓몬이 타깃으로 삼지만 영리하지 않아 신경 쓰지 않는다.새포켓몬에게 삼켜질 것 같으면 머리의 꼭지를 회전시켜서 저항하지만 대체로 소용없다.등장하지 않음몸에서 나는 열매의 달콤한 향기가 새포켓몬의 식욕을 강하게 자극한다.습격당할 때 흘리는 땀은 달콤하고 맛있다. 그 향기가 적을 더 늘리고 만다.","풀","","식물"
"달무리나","몸을 지키기 위해 꼭지가 발달했다. 상당히 단단해서 새포켓몬이 쪼아도 전혀 문제없다.언제나 힘차게 뛰어오른다. 힘찬 모습과 좋은 향기 때문에 주변에 포켓몬이 모여든다.딱딱한 꼭지로 보호되기 때문에 새포켓몬과도 문제없이 논다. 쪼여도 신경 쓰지 않는다.뛰어오르듯 돌아다니면서 머리의 꼭지를 휘두른다. 부딪히면 상당히 아프다.등장하지 않음춤추듯이 회전해서 달콤한 향기를 흩날린다. 그 향기를 맡으면 행복한 기분이 든다.쪼아대는 파크로우를 머리의 꼭지로 후려치고 예리한 발차기를 먹인다.","풀","","식물"
"달코퀸","다리를 활용한 발차기가 특기다. 쓰러뜨린 상대를 걷어차며 큰 웃음으로 승리를 어필한다.다리가 예쁜 포켓몬으로 알려져 미용 클리닉 등의 광고의 마스코트가 되었다.아름다운 발차기의 전문가다. 킥복싱의 챔피언도 일격으로 녹아웃시킨다.공격적인 기질을 가진 포켓몬으로 킥의 명수다. 상대를 차올릴 때마다 크게 웃는다.등장하지 않음늘씬하게 뻗은 다리와 잔인한 마음씨를 가진 공포의 대상. 상대를 사정없이 짓밟는다.단단하고 뾰족한 발끝으로 킥을 먹여서 상대의 몸과 마음에 지워지지 않는 상처를 남긴다.","풀","","식물"
"큐아링","영양 만점의 줄기에 꽃을 붙인다. 꽃이 활성화해서 향기로운 아로마가 풍긴다.덩굴에 붙어 있는 꽃을 띄운 목욕은 긴장을 풀어주는 효과가 있어 많은 여성들에게 인기가 높다.머리에서 끈적거리는 시위를 늘려서 꽃을 따서 치장한다. 꽃이 없으면 불안하다.딴 꽃에 체액을 묻혀 몸에 붙인다. 꽃잎에서 감도는 향기는 치유 효과가 있다.등장하지 않음덩굴을 사용해 꽃을 따서 자신을 꾸민다. 몸에 붙은 꽃은 무슨 이유에서인지 시들지 않는다.매우 좋은 향기가 나는 포켓몬이다. 몸에 붙이는 꽃이 달라서 큐아링마다 향이 다르다.","페어리","","식물"
"하랑우탄","굉장히 똑똑한 것으로 유명하다. 미숙한 트레이너를 깔보기 때문에 베테랑에게 맞는 포켓몬이다.정글 오지의 나무 위에 산다. 드물게 바닷가에 나타나서 야도킹과 지혜를 겨룬다.평소에는 나무 위에서 명상하며 지낸다. 제멋대로 몬스터볼을 던져 포켓몬에게 명령한다.하랑우탄끼리는 사이가 좋지 않아서 누가 더 똑똑하고 수준이 높은지 지혜 겨루기를 반복한다.등장하지 않음잎사귀와 털로 만든 부채를 휘둘러 포켓몬들을 마음대로 조종할 수 있다.숲 구석구석까지 파악하고 있어 상처 입은 포켓몬이 있으면 약초를 찾아 치료한다.","노말","에스퍼","육상"
